Job	Pri	State	Tool	Dataset	Campaign	Experiment	Instrument	Parm File	Settings_File	Organism	Organism DB	Protein Collection List	Protein Options	Comment	Created	Started	Finished	Runtime	Associated Processor Group	Job Request	Results Folder	Archive Folder Path	Last_Affected
283348	2	Complete	Decon2LS	RSPH_PtoA_L_05_rep2_11Feb08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_05	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/14/2008 04:31 PM	2/14/2008 04:53 PM	2/14/2008 08:16 PM	198.23		1	DLS200802142011_Auto283348	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_05_rep2_11Feb08_Raptor_08-01-02\DLS200802142011_Auto283348	2/14/2008 08:16 PM
283347	2	Complete	Decon2LS	RSPH_PtoA_L_07_rep1_10Feb08_Raptor_08-01-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_07	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/14/2008 04:31 PM	2/14/2008 04:45 PM	2/14/2008 06:40 PM	114.20		1	DLS200802141839_Auto283347	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_07_rep1_10Feb08_Raptor_08-01-01\DLS200802141839_Auto283347	2/14/2008 06:40 PM
283346	2	Complete	Decon2LS	RSPH_PtoA_L_09_rep1_13Feb08_Raptor_08-01-04	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_09	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/14/2008 04:22 PM	2/14/2008 04:40 PM	2/14/2008 05:40 PM	55.65		1	DLS200802141736_Auto283346	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_09_rep1_13Feb08_Raptor_08-01-04\DLS200802141736_Auto283346	2/14/2008 05:40 PM
283345	2	Complete	Decon2LS	RSPH_PtoA_L_01_rep2_13Feb08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_01	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/14/2008 04:22 PM	2/14/2008 04:32 PM	2/14/2008 05:40 PM	65.90		1	DLS200802141737_Auto283345	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_01_rep2_13Feb08_Raptor_08-01-02\DLS200802141737_Auto283345	2/14/2008 05:40 PM
283046	2	Complete	Decon2LS	RSPH_PtoA_L_14_rep1_13Feb08_Raptor_08-01-04	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/13/2008 08:51 AM	2/13/2008 08:56 AM	2/13/2008 10:32 AM	94.32		1	DLS200802131030_Auto283046	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_14_rep1_13Feb08_Raptor_08-01-04\DLS200802131030_Auto283046	2/13/2008 10:32 AM
283045	2	Complete	Decon2LS	RSPH_PtoA_L_06_rep2_13Feb08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_06	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/13/2008 08:51 AM	2/13/2008 08:51 AM	2/13/2008 10:37 AM	103.12		1	DLS200802131034_Auto283045	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_06_rep2_13Feb08_Raptor_08-01-02\DLS200802131034_Auto283045	2/13/2008 10:37 AM
280137	2	Complete	Decon2LS	RSPH_Ponly_23_run1_30Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/1/2008 05:32 PM	2/1/2008 05:37 PM	2/1/2008 06:42 PM	64.47		1	DLS200802011841_Auto280137	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_23_run1_30Jan08_Raptor_07-11-11\DLS200802011841_Auto280137	2/1/2008 06:42 PM
280136	2	Complete	Decon2LS	RSPH_PtoA_L_03_rep3_30Jan08_Raptor_08-01-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_03	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/1/2008 05:32 PM	2/1/2008 05:36 PM	2/1/2008 06:12 PM	32.23		1	DLS200802011808_Auto280136	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_03_rep3_30Jan08_Raptor_08-01-03\DLS200802011808_Auto280136	2/1/2008 06:12 PM
280135	2	Complete	Decon2LS	RSPH_PtoA_L_06_rep2_30Jan08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_06	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/1/2008 05:32 PM	2/1/2008 05:35 PM	2/1/2008 08:38 PM	181.43		1	DLS200802012036_Auto280135	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_06_rep2_30Jan08_Raptor_08-01-02\DLS200802012036_Auto280135	2/1/2008 08:38 PM
280134	2	Complete	Decon2LS	RSPH_Ponly_24_run1_30Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_24	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	2/1/2008 05:32 PM	2/1/2008 05:34 PM	2/1/2008 08:12 PM	155.97		1	DLS200802012010_Auto280134	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_24_run1_30Jan08_Raptor_07-11-11\DLS200802012010_Auto280134	2/1/2008 08:12 PM
279845	2	Complete	Decon2LS	RSPH_PtoA_L_01_rep3_30Jan08_Raptor_08-01-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_01	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/31/2008 08:56 AM	1/31/2008 09:15 AM	1/31/2008 10:18 AM	62.50		1	DLS200801311017_Auto279845	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_01_rep3_30Jan08_Raptor_08-01-03\DLS200801311017_Auto279845	1/31/2008 10:18 AM
279844	2	Complete	Decon2LS	RSPH_PtoA_L_04_rep2_30Jan08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_04	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/31/2008 08:56 AM	1/31/2008 09:00 AM	1/31/2008 10:13 AM	72.18		1	DLS200801311011_Auto279844	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_04_rep2_30Jan08_Raptor_08-01-02\DLS200801311011_Auto279844	1/31/2008 10:13 AM
279843	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep1_30Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/31/2008 08:56 AM	1/31/2008 08:57 AM	1/31/2008 10:18 AM	77.07		1	DLS200801311014_Auto279843	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep1_30Jan08_Raptor_07-06-01\DLS200801311014_Auto279843	1/31/2008 10:18 AM
279842	2	Complete	Decon2LS	RSPH_PtoA_L_05_rep2_30Jan08_Raptor_08-01-02	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_L_05	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/31/2008 08:56 AM	1/31/2008 08:57 AM	1/31/2008 11:59 AM	181.43		1	DLS200801311157_Auto279842	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_L_05_rep2_30Jan08_Raptor_08-01-02\DLS200801311157_Auto279842	1/31/2008 11:59 AM
279841	2	Complete	Decon2LS	RSPH_PtoA_NL_17_rep1_30Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_17	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/31/2008 08:56 AM	1/31/2008 08:56 AM	1/31/2008 12:14 PM	194.97		1	DLS200801311211_Auto279841	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_17_rep1_30Jan08_Raptor_07-06-01\DLS200801311211_Auto279841	1/31/2008 12:14 PM
279592	2	Complete	Decon2LS	RSPH_PtoA_NL_13_rep3r_26Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_13	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:26 PM	1/29/2008 01:37 PM	1/30/2008 09:08 AM	79.73		1	DLS200801291456_Auto279592	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_13_rep3r_26Jan08_Raptor_07-11-01\DLS200801291456_Auto279592	1/30/2008 09:07 AM
279591	2	Complete	Decon2LS	RSPH_PtoA_NL_17_rep1_26Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_17	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:26 PM	1/29/2008 01:37 PM	1/30/2008 09:08 AM	82.80		1	DLS200801291459_Auto279591	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_17_rep1_26Jan08_Raptor_07-06-01\DLS200801291459_Auto279591	1/30/2008 09:07 AM
279590	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep1_25Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:26 PM	1/29/2008 01:36 PM	1/30/2008 09:08 AM	107.98		1	DLS200801291523_Auto279590	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep1_25Jan08_Raptor_07-06-01\DLS200801291523_Auto279590	1/30/2008 09:07 AM
279589	2	Complete	Decon2LS	RSPH_PtoA_NL_27_rep3_27Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:25 PM	1/29/2008 01:34 PM	1/30/2008 09:08 AM	108.67		1	DLS200801291522_Auto279589	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_27_rep3_27Jan08_Raptor_07-06-03\DLS200801291522_Auto279589	1/30/2008 09:07 AM
279586	2	Complete	Decon2LS	RSPH_PtoA_NL_22_rep3_26Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:25 PM	1/29/2008 01:31 PM	1/30/2008 09:08 AM	94.67		1	DLS200801291505_Auto279586	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_22_rep3_26Jan08_Raptor_07-06-03\DLS200801291505_Auto279586	1/30/2008 09:07 AM
279585	2	Complete	Decon2LS	RSPH_PtoA_NL_25_rep3_26Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:25 PM	1/29/2008 01:29 PM	1/30/2008 09:08 AM	91.78		1	DLS200801291500_Auto279585	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_25_rep3_26Jan08_Raptor_07-06-03\DLS200801291500_Auto279585	1/30/2008 09:07 AM
279584	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep2_26Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:25 PM	1/29/2008 01:29 PM	1/30/2008 09:08 AM	193.47		1	DLS200801291642_Auto279584	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep2_26Jan08_Raptor_07-11-01\DLS200801291642_Auto279584	1/30/2008 09:07 AM
279583	2	Complete	Decon2LS	RSPH_PtoA_NL_24_rep3_26Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_24	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/29/2008 01:25 PM	1/29/2008 01:29 PM	1/30/2008 09:08 AM	194.52		1	DLS200801291643_Auto279583	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_24_rep3_26Jan08_Raptor_07-06-03\DLS200801291643_Auto279583	1/30/2008 09:07 AM
278783	2	Complete	Decon2LS	RSPH_PtoA_NL_07_rep3_18Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_07	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/23/2008 05:17 PM	1/23/2008 05:48 PM	1/23/2008 09:09 PM	197.02		1	DLS200801232104_Auto278783	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_07_rep3_18Jan08_Raptor_07-06-03\DLS200801232104_Auto278783	1/23/2008 09:08 PM
278782	2	Complete	Decon2LS	RSPH_PtoA_NL_15_rep2_19Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/23/2008 05:02 PM	1/23/2008 05:30 PM	1/23/2008 06:43 PM	69.57		1	DLS200801231839_Auto278782	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_15_rep2_19Jan08_Raptor_07-11-01\DLS200801231839_Auto278782	1/23/2008 06:42 PM
278774	2	Complete	Decon2LS	RSPH_PtoA_NL_08_rep1_19Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_08	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/23/2008 04:04 PM	1/23/2008 04:38 PM	1/23/2008 06:02 PM	79.87		1	DLS200801231757_Auto278774	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_08_rep1_19Jan08_Raptor_07-06-03\DLS200801231757_Auto278774	1/23/2008 06:02 PM
278771	2	Complete	Decon2LS	RSPH_Aonly_25_run2_18Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/23/2008 03:53 PM	1/23/2008 04:29 PM	1/23/2008 05:52 PM	80.90		1	DLS200801231749_Auto278771	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_25_run2_18Jan08_Raptor_07-11-11\DLS200801231749_Auto278771	1/23/2008 05:52 PM
278615	2	Complete	Decon2LS	RSPH_PtoA_NL_27_rep2_21Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:29 AM	1/22/2008 02:06 PM	1/22/2008 04:32 PM	142.93		1	DLS200801221629_Auto278615	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_27_rep2_21Jan08_Raptor_07-11-01\DLS200801221629_Auto278615	1/22/2008 04:31 PM
278614	2	Complete	Decon2LS	RSPH_PtoA_NL_28_rep3_20Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:29 AM	1/22/2008 02:01 PM	1/22/2008 03:31 PM	88.63		1	DLS200801221528_Auto278614	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_28_rep3_20Jan08_Raptor_07-06-03\DLS200801221528_Auto278614	1/22/2008 03:31 PM
278613	2	Complete	Decon2LS	RSPH_PtoA_NL_28_rep2_20Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:29 AM	1/22/2008 01:46 PM	1/22/2008 03:31 PM	104.83		1	DLS200801221530_Auto278613	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_28_rep2_20Jan08_Raptor_07-11-01\DLS200801221530_Auto278613	1/22/2008 03:31 PM
278612	2	Complete	Decon2LS	RSPH_PtoA_NL_28_rep1_20Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:29 AM	1/22/2008 01:26 PM	1/22/2008 02:41 PM	73.62		1	DLS200801221439_Auto278612	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_28_rep1_20Jan08_Raptor_07-06-01\DLS200801221439_Auto278612	1/22/2008 02:40 PM
278611	2	Complete	Decon2LS	RSPH_PtoA_NL_27_rep1_19Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:29 AM	1/22/2008 01:22 PM	1/22/2008 02:41 PM	75.68		1	DLS200801221436_Auto278611	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_27_rep1_19Jan08_Raptor_07-06-01\DLS200801221436_Auto278611	1/22/2008 02:40 PM
278610	2	Complete	Decon2LS	RSPH_PtoA_NL_26_rep3_21Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 01:21 PM	1/22/2008 02:56 PM	90.63		1	DLS200801221451_Auto278610	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_26_rep3_21Jan08_Raptor_07-06-03\DLS200801221451_Auto278610	1/22/2008 02:55 PM
278609	2	Complete	Decon2LS	RSPH_PtoA_NL_26_rep2_21Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 01:10 PM	1/22/2008 02:36 PM	82.08		1	DLS200801221431_Auto278609	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_26_rep2_21Jan08_Raptor_07-11-01\DLS200801221431_Auto278609	1/22/2008 02:35 PM
278608	2	Complete	Decon2LS	RSPH_PtoA_NL_24_rep1_21Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_24	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 01:01 PM	1/22/2008 03:36 PM	153.05		1	DLS200801221534_Auto278608	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_24_rep1_21Jan08_Raptor_07-06-01\DLS200801221534_Auto278608	1/22/2008 03:36 PM
278607	2	Complete	Decon2LS	RSPH_PtoA_NL_25_rep1_20Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 12:52 PM	1/22/2008 02:01 PM	68.12		1	DLS200801221400_Auto278607	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_25_rep1_20Jan08_Raptor_07-06-01\DLS200801221400_Auto278607	1/22/2008 02:00 PM
278606	2	Complete	Decon2LS	RSPH_PtoA_NL_24_rep2_20Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_24	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 12:52 PM	1/22/2008 02:21 PM	87.90		1	DLS200801221419_Auto278606	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_24_rep2_20Jan08_Raptor_07-11-01\DLS200801221419_Auto278606	1/22/2008 02:20 PM
278605	2	Complete	Decon2LS	RSPH_PtoA_NL_25_rep2_20Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_25	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 12:51 PM	1/22/2008 02:16 PM	84.67		1	DLS200801221415_Auto278605	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_25_rep2_20Jan08_Raptor_07-11-01\DLS200801221415_Auto278605	1/22/2008 02:15 PM
278604	2	Complete	Decon2LS	RSPH_PtoA_NL_26_rep1_19Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:28 AM	1/22/2008 12:19 PM	1/22/2008 01:30 PM	67.28		1	DLS200801221325_Auto278604	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_26_rep1_19Jan08_Raptor_07-06-01\DLS200801221325_Auto278604	1/22/2008 01:30 PM
278603	2	Complete	Decon2LS	RSPH_PtoA_NL_22_rep2_21Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:59 AM	1/22/2008 01:51 PM	106.95		1	DLS200801221345_Auto278603	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_22_rep2_21Jan08_Raptor_07-11-01\DLS200801221345_Auto278603	1/22/2008 01:50 PM
278602	2	Complete	Decon2LS	RSPH_PtoA_NL_22_rep1_21Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:55 AM	1/22/2008 01:25 PM	85.70		1	DLS200801221320_Auto278602	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_22_rep1_21Jan08_Raptor_07-06-01\DLS200801221320_Auto278602	1/22/2008 01:25 PM
278601	2	Complete	Decon2LS	RSPH_PtoA_NL_23_rep3_21Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:41 AM	1/22/2008 01:10 PM	88.80		1	DLS200801221309_Auto278601	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_23_rep3_21Jan08_Raptor_07-06-03\DLS200801221309_Auto278601	1/22/2008 01:10 PM
278600	2	Complete	Decon2LS	RSPH_PtoA_NL_23_rep1_20Jan08_Raptor_07-06-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:39 AM	1/22/2008 12:55 PM	71.45		1	DLS200801221250_Auto278600	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_23_rep1_20Jan08_Raptor_07-06-01\DLS200801221250_Auto278600	1/22/2008 12:55 PM
278599	2	Complete	Decon2LS	RSPH_PtoA_NL_17_rep3_20Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_17	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/22/2008 10:27 AM	1/22/2008 11:35 AM	1/22/2008 01:25 PM	106.92		1	DLS200801221321_Auto278599	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_17_rep3_20Jan08_Raptor_07-06-03\DLS200801221321_Auto278599	1/22/2008 01:25 PM
