scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance
6005,2,2418848,727.37691,0.0432,1453.71757,1452.74036,1452.74036,0.0147,24.37,2418848,492304
6005,2,2276629,628.86117,0.0565,1256.47651,1255.70888,1255.70888,0.012,22.94,2276629,369927
6005,3,1987297,619.64644,0.0654,1857.14442,1855.91912,1856.92201,0.0116,20.03,1987297,716534
6005,2,1927814,707.39763,0.0811,1413.73284,1412.78181,1412.78181,0.0147,19.43,1927814,456482
6005,1,1909251,432.22211,0.0059,431.47701,431.21539,431.21539,0.0067,19.24,1909251,0
6005,2,1881950,464.28215,0.0625,927.11301,926.55084,926.55084,0.0075,18.96,1881950,0
6005,2,1870365,967.94226,0.041,1935.13961,1933.87107,1934.87396,0.0227,18.85,1870365,797966
6005,1,1810023,948.46738,0.0106,948.03886,947.46065,947.46065,0.0217,18.24,1810023,0
6005,3,1796087,599.63215,0.0305,1797.06056,1795.87563,1796.87854,0.0112,18.1,1671332,780206
6005,2,1747853,776.95269,0.0514,1552.92687,1551.89192,1551.89192,0.0158,17.61,1747853,582023
6005,1,1719886,770.46253,0.0455,769.92205,769.45581,769.45581,0.0161,17.33,1719886,0
6005,3,1535176,772.37838,0.0084,2315.61582,2314.11553,2315.11844,0.0155,15.47,1262732,1066816
6005,2,1505670,691.34842,0.027,1381.60895,1380.68338,1380.68338,0.0133,15.17,1505670,390102
6005,3,1412482,557.9861,0.0781,1672.04173,1670.9386,1670.9386,0.0094,14.23,1236698,262304
6005,2,1407050,791.88545,0.059,1582.80622,1581.75744,1581.75744,0.0184,14.18,1407050,414405
6005,1,1369689,1197.64225,0.0266,1197.36431,1196.63552,1196.63552,0.0323,13.8,1369689,365171
6005,1,1358843,521.26899,0.0114,520.5781,520.26228,520.26228,0.009,13.69,1358843,0
6005,1,1358685,776.41505,0.032,775.87546,775.40831,775.40831,0.0165,13.69,1358685,0
6005,2,1310105,503.30492,0.0364,1005.2111,1004.5964,1004.5964,0.0083,13.2,1310105,0
6005,2,1305871,1016.01149,0.0961,2031.33332,2030.00952,2031.01242,0.0233,13.16,1305871,541950
6005,1,1285942,1059.45898,0.0178,1059.09728,1058.45225,1058.45225,0.0253,12.96,1285942,209996
6005,4,1281531,576.79649,0.0336,2304.64693,2303.15745,2304.16036,0.0105,12.91,1091919,811749
6005,1,1252662,1007.44933,0.0713,1007.05761,1006.4426,1006.4426,0.0238,12.62,1252662,0
6005,1,1243656,799.49966,0.0422,798.98586,798.49292,798.49292,0.0171,12.53,1243656,0
6005,3,1236179,554.95027,0.041,1662.93225,1661.83064,1661.83064,0.0094,12.46,1236179,405540
6005,2,1218214,614.81828,0.0555,1228.37516,1227.6231,1227.6231,0.0113,12.28,1218214,0
6005,1,1205816,961.54292,0.0284,961.12566,960.53619,960.53619,0.0234,12.15,1205816,0
6005,2,1172868,502.77071,0.0612,1004.14252,1003.52797,1003.52797,0.0087,11.82,1172868,0
6005,2,1163276,739.37611,0.027,1477.73094,1476.73877,1476.73877,0.0148,11.72,1163276,354814
6005,2,1159767,674.366,0.0796,1347.62816,1346.71855,1346.71855,0.0123,11.69,1159767,392138
6005,1,1156561,587.31898,0.2329,586.6695,586.31226,586.31226,0.0106,11.65,1156561,0
6005,4,1154866,704.6067,0.0462,2816.2024,2814.40051,2815.40342,0.0146,11.64,741808,1154866
6005,3,1143662,771.36652,0.1243,2312.57905,2311.07937,2312.08227,0.0155,15.47,1143662,1047152
6005,3,1116065,768.72606,0.0626,2304.64712,2303.15764,2304.16054,0.0163,11.25,570485,720611
6005,2,1114873,933.94078,0.0209,1867.09492,1865.86811,1866.87101,0.021,11.23,1114873,587257
6005,2,1112025,609.30105,0.0762,1217.32974,1216.58863,1216.58863,0.0111,11.21,1112025,245897
6005,2,1106943,767.8439,0.0574,1534.69525,1533.67435,1533.67435,0.0161,11.15,1106943,381903
6005,2,1092820,427.75978,0.0597,854.02578,853.5061,853.5061,0.0067,11.01,1092820,0
6005,2,1078713,780.90073,0.0732,1560.82416,1559.788,1559.788,0.0167,10.87,1078713,252240
6005,1,1074115,745.40598,0.0329,744.85242,744.39925,744.39925,0.015,10.82,1074115,0
6005,2,1068679,543.79763,0.0142,1086.2402,1085.5818,1085.5818,0.0092,10.77,1068679,215269
6005,3,1050054,613.31513,0.0427,1838.13477,1836.92521,1837.92813,0.0115,10.58,1050054,390283
6005,2,1044051,599.32425,0.0934,1197.36382,1196.63503,1196.63503,0.011,10.52,1044051,0
6005,1,1039633,742.44239,0.0181,741.88853,741.43567,741.43567,0.0152,10.48,1039633,0
6005,2,1026516,898.94507,0.0419,1797.06146,1795.87669,1796.87959,0.0194,10.34,1026516,384456
6005,1,1020974,707.36881,0.0259,706.78889,706.36209,706.36209,0.0136,10.29,1020974,0
6005,1,1018254,850.42675,0.022,849.9391,849.42003,849.42003,0.0181,10.26,1018254,213378
6005,1,1005883,662.395,0.0105,661.78832,661.38829,661.38829,0.0126,10.14,1005883,0
6005,2,1001913,501.28138,0.0077,1001.15413,1000.54932,1000.54932,0.0081,10.1,1001913,857990
6005,1,994578,687.40054,0.0244,686.8162,686.3938,686.3938,0.0132,10.02,994578,0
6005,2,993418,525.77055,0.0335,1050.17131,1049.52765,1049.52765,0.009,10.01,993418,0
6005,3,938076,634.65173,0.0595,1902.18569,1900.93501,1901.93792,0.0118,9.45,938076,318430
6005,1,905004,737.37894,0.0363,736.82432,736.37221,736.37221,0.0154,9.12,905004,0
6005,3,903853,540.96694,0.1154,1620.95732,1619.88064,1619.88064,0.0096,9.11,903853,0
6005,2,883980,621.33134,0.0651,1241.40529,1240.64922,1240.64922,0.0119,8.91,883980,287101
6005,2,847212,597.29817,0.1079,1193.31108,1192.58289,1192.58289,0.0168,8.54,847212,0
6005,1,843348,833.40306,0.0288,832.90355,832.39634,832.39634,0.0166,8.5,843348,246734
6005,2,828275,542.2736,0.0211,1083.19169,1082.53375,1082.53375,0.0098,8.35,828275,0
6005,3,823269,598.62637,0.0667,1794.04437,1792.8599,1793.86281,0.0109,16.84,601468,457603
6005,2,817494,714.87384,0.0758,1428.68752,1427.73422,1427.73422,0.0145,8.24,817494,234557
6005,2,813762,441.24534,0.0454,881.01386,880.47723,880.47723,0.0072,8.2,813762,0
6005,3,795812,680.02582,0.1603,2038.38604,2037.05174,2038.05464,0.0144,8.02,530331,0
6005,2,789294,717.87938,0.0367,1434.71034,1433.7453,1433.7453,0.0146,7.95,789294,239003
6005,3,783654,417.59053,0.0371,1250.51814,1249.75142,1249.75142,0.0064,7.9,783654,0
6012,2,11990950,481.27415,0.0046,961.12431,960.53484,960.53484,0.008,113.12,11990950,1403364
6012,2,9367494,639.82237,0.0119,1278.41306,1277.63128,1277.63128,0.0118,88.37,9367494,1884680
6012,2,9125341,400.25379,0.015,798.98707,798.49413,798.49413,0.0061,86.09,9125341,801927
6012,2,8484470,903.94335,0.0396,1807.05953,1805.87325,1806.87615,0.0205,80.04,8484470,2816774
6012,3,8407304,579.63009,0.0396,1737.01433,1735.87008,1735.87008,0.0104,79.31,8407304,3034398
6012,1,6354207,401.27415,0.0033,400.51303,400.26743,400.26743,0.006,59.95,6354207,0
6012,2,6139796,1154.98818,0.0084,2309.46113,2307.96175,2308.96465,0.0294,57.92,4893597,4284960
6012,2,5954991,492.80527,0.0132,984.19932,983.59709,983.59709,0.0081,56.18,5954991,665867
6012,1,5768414,471.22132,0.0052,470.50223,470.2146,470.2146,0.0076,54.42,5768414,0
6012,1,5713019,729.4474,0.0222,728.88229,728.44068,728.44068,0.0146,53.9,5713019,0
6012,2,5629929,637.82126,0.0072,1274.41023,1273.62906,1273.62906,0.0121,53.11,5629929,1201472
6012,1,5353018,885.48908,0.024,885.01959,884.48235,884.48235,0.0196,50.5,5353018,409943
6012,1,5341859,408.24755,0.0074,407.48748,407.24082,407.24082,0.0063,50.4,5341859,0
6012,2,5219783,530.28469,0.0097,1059.20096,1058.55593,1058.55593,0.0093,49.24,5219783,485390
6012,2,4801087,660.34447,0.0396,1319.48408,1318.67548,1318.67548,0.0129,45.29,4801087,1033081
6012,1,4395855,831.47847,0.0114,830.97866,830.47174,830.47174,0.0181,41.47,4395855,357725
6012,2,4376546,868.94434,0.0253,1737.01948,1735.87523,1735.87523,0.0179,41.29,4376546,1626974
6012,4,4289263,579.53548,0.0692,2315.61283,2314.11254,2315.11545,0.0105,40.47,3412656,3130779
6012,2,3759960,807.37456,0.0108,1613.80925,1612.73566,1612.73566,0.0174,35.47,3759960,1656192
6012,3,3531255,976.81252,0.0408,2929.2874,2927.41497,2928.41786,0.0226,33.31,2113608,2323963
6012,1,3244662,432.2221,0.0103,431.47699,431.21537,431.21537,0.0067,30.61,3244662,0
6012,2,3110623,644.29157,0.0169,1287.35282,1286.56968,1286.56968,0.0122,29.35,3110623,537648
6012,1,3059698,948.46703,0.0458,948.03851,947.4603,947.4603,0.0217,28.87,3059698,0
6012,4,3013926,434.97302,0.0213,1737.00905,1735.86465,1735.86465,0.0068,28.43,2847319,1237040
6012,2,2928725,597.86055,0.0503,1194.43598,1193.70764,1193.70764,0.0107,27.63,2928725,267022
6012,3,2757825,619.64669,0.0157,1857.14504,1855.91959,1856.92249,0.0114,26.02,2518376,1399222
6012,1,2740726,754.3744,0.0098,753.8315,753.36768,753.36768,0.0146,25.86,2740726,244309
6012,2,2736729,746.87358,0.0327,1492.72813,1491.7337,1491.7337,0.0154,25.82,2736729,813504
6012,2,2645342,791.92427,0.0719,1582.88385,1581.83508,1581.83508,0.0167,24.96,2645342,663276
6012,5,2543360,463.82954,0.0228,2315.61524,2314.11496,2315.11787,0.0076,23.99,2075191,2219557
6012,3,2533646,750.66808,0.0368,2250.44302,2248.98247,2249.98536,0.0154,23.9,1438540,1899685
6012,2,2497609,628.86112,0.0241,1256.47642,1255.70879,1255.70879,0.0119,23.56,2497609,500447
6012,3,2324140,640.99406,0.0721,1921.21651,1919.96076,1920.96368,0.0121,21.93,1975429,744264
6012,1,2163930,799.50034,0.023,798.98655,798.49362,798.49362,0.017,20.41,2163930,0
6012,1,2149280,1059.45892,0.0208,1059.09722,1058.4522,1058.4522,0.0259,20.28,2149280,301576
6012,2,2117247,967.9424,0.0364,1935.13987,1933.87134,1934.87422,0.0227,19.97,2117247,861169
6012,1,2005841,687.40047,0.0438,686.81614,686.39375,686.39375,0.0134,18.92,2005841,0
6012,2,1978556,707.39753,0.1122,1413.73265,1412.78161,1412.78161,0.0146,18.67,1978556,649290
6012,3,1911744,557.98651,0.1975,1672.04244,1670.93932,1670.93932,0.0097,18.04,1188882,324182
6012,1,1886086,707.36878,0.131,706.78886,706.36206,706.36206,0.0143,17.79,1886086,0
6012,1,1866502,770.46294,0.0074,769.92245,769.45621,769.45621,0.016,17.61,1866502,0
6012,2,1788811,503.30486,0.0671,1005.21096,1004.59626,1004.59626,0.0083,16.88,1788811,0
6012,4,1770794,576.79692,0.0517,2304.64976,2303.16028,2304.16319,0.0102,16.71,1108800,779359
6012,3,1750687,772.37872,0.0517,2315.61506,2314.11478,2315.11768,0.0163,16.52,1077711,964169
6012,1,1693399,961.54286,0.0247,961.1256,960.53613,960.53613,0.0229,15.98,1693399,0
6012,2,1686071,727.37726,0.0216,1453.71826,1452.74106,1452.74106,0.015,15.91,1686071,554562
6012,2,1625823,597.29797,0.1372,1193.31067,1192.58249,1192.58249,0.0121,15.34,1625823,0
6012,1,1615293,1197.64366,0.0278,1197.36573,1196.63694,1196.63694,0.0317,15.24,1615293,272511
6012,2,1563819,691.34857,0.0152,1381.60925,1380.68367,1380.68367,0.0135,14.75,1563819,415197
6012,1,1492524,776.4155,0.0127,775.87592,775.40878,775.40878,0.0163,14.08,1492524,0
6012,2,1478098,543.79802,0.0094,1086.24098,1085.58259,1085.58259,0.0092,13.94,1478098,280041
6012,2,1460539,464.28228,0.0502,927.11327,926.55111,926.55111,0.0073,13.78,1460539,0
6012,3,1454722,555.28443,0.2118,1663.93488,1662.83311,1662.83311,0.0097,13.72,1454722,0
