frame_num,ims_scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,drift_time,cumulative_drift_time
1200,309,3,2719,679.719292695386,2.99889088715768,2037.00358075616,2036.12445713542,2037.12731513542,0.076381712110674,65.7333333333333,986,0,30.7420392,36890.44704
1200,309,3,1955,751.761185577911,0.470205896048461,2252.92950100194,2252.23900462117,2253.24186262117,0.117661300182817,36.5882352941176,622,0,30.7420392,36890.44704
1200,310,2,1124,664.873110891906,0.396688630300376,1328.03072887805,1327.73057258381,1327.73057258381,0.12488869033939,196.25,785,0,30.841528,37009.8336
1200,310,3,1445,675.756547402878,0.443280002257724,2024.70644445615,2024.24616840863,2024.24616840863,0.0910398450632783,70.3636363636364,774,0,30.841528,37009.8336
1200,310,3,1130,730.740995759417,0.259920283583001,2189.73799133804,2189.20074785706,2190.20360585706,0.0744077322185603,6.39024390243902,524,0,30.841528,37009.8336
1200,311,3,690,666.403427001299,0.843230861430874,1996.68492380625,1996.1868072039,1996.1868072039,0.196992748400248,4.7027027027027,348,0,30.9410168,37129.22016
1200,311,7,938,666.308642443959,1.84058012266277,4660.06257168956,4657.10572188441,4660.11415169151,0,0,0,0,30.9410168,37129.22016
1200,312,1,1121,633.019443857297,0.565118129508332,632.339196488725,632.011619257297,632.011619257297,0.0778470059281062,31.375,753,0,31.0405056,37248.60672
1200,312,2,2076,664.865109913433,0.962155443899142,1328.14586591144,1327.71457062687,1327.71457062687,0.0874740667507012,47.52,1188,0,31.0405056,37248.60672
1200,313,2,3027,602.363456519874,0.809042222750399,1203.07753373418,1202.71126383975,1202.71126383975,0.085371813740494,52.1891891891892,1931,0,31.1399944,37367.99328
1200,313,5,715,680.959038443195,0.235863416819871,3401.34092434933,3399.75606705647,3401.7614003772,0,0,0,0,31.1399944,37367.99328
1200,313,3,1054,752.086028083665,0.130392349520324,2253.74300314363,2253.21495593363,2254.21781393363,0.134378733051449,169.666666666667,509,0,31.1399944,37367.99328
1200,313,3,1701,841.501501909252,0.10734636735955,2522.35695024426,2521.48120891036,2522.48406691036,0.0826818663233553,48.6363636363636,535,0,31.1399944,37367.99328
1200,314,2,6567,664.359442683894,2.21927300389234,1327.33508192937,1326.70323616779,1326.70323616779,0.0670085243560834,171.857142857143,3609,0,31.2394832,37487.37984
1200,314,3,663,751.752967969517,0.819702134600588,2252.75710580487,2252.23219923762,2253.23505723762,0.441958756764393,39.625,317,0,31.2394832,37487.37984
1200,315,2,6007,664.358140498774,1.64959224590061,1327.29316418348,1326.70063179755,1326.70063179755,0.0756685800682817,3324,3324,0,31.338972,37606.7664
1200,316,2,3058,664.864145523299,0.818525678732721,1328.17867836037,1327.7126418466,1327.7126418466,0.0788624061041219,13.8823529411765,1652,0,31.4384608,37726.15296
1200,316,3,1523,841.491088802646,0.667678352763853,2522.1175243528,2521.44590852485,2522.44876652485,0.103821400107449,12.625,505,0,31.4384608,37726.15296
1200,317,2,2146,664.355004894258,0.89989307837378,1328.00992939246,1326.71185310981,1327.71471110981,0.0797901213818477,2186,2186,0,31.5379496,37845.53952
1200,318,1,997,724.429215764425,0.909525746517025,723.730761900129,723.421391164425,723.421391164425,0.0826435954071485,34.55,691,0,31.6374384,37964.92608
1200,318,3,1141,817.1540236219,0.50094551295372,2448.93395093769,2448.41698692671,2449.41984492671,0.0670968403511552,80.7142857142857,565,0,31.6374384,37964.92608
1200,319,1,2937,664.361503582859,0.997580165785062,663.618608494301,663.353678982859,663.353678982859,0.0841583443907439,540.25,2161,0,31.7369272,38084.31264
1200,319,3,1550,736.719894736109,0.879480653059195,2208.57548217164,2207.13620911263,2208.13906711263,0,0,0,0,31.7369272,38084.31264
1200,320,2,2569,664.365970048606,0.968762457068896,1327.1280560556,1326.71629089721,1326.71629089721,0.0747537398456188,53.8214285714286,1507,0,31.836416,38203.6992
1200,320,3,1111,698.720706646259,1.38200663552509,2094.2098843328,2093.14699146277,2094.14984946277,0.209665704789245,100.666666666667,302,0,31.836416,38203.6992
1200,321,3,2463,662.71209441109,0.438753125055205,1985.81955919257,1985.11280943327,1985.11280943327,0.0954883286141239,1064,1064,0,31.9359048,38323.08576
1200,321,3,867,699.086067903526,0.97859556240297,2094.78084502673,2094.24358517064,2095.24644317064,0.0448718119223486,11.4,399,0,31.9359048,38323.08576
1200,321,2,571,699.983764648438,0.934242280279039,1398.39994387251,1397.95188009687,1397.95188009687,0.0809345072514134,79,316,0,31.9359048,38323.08576
1200,322,3,1541,662.698772255931,0.996559310060433,1986.45603834245,1985.07284167209,1986.07569967209,0,0,0,0,32.0353936,38442.47232
1200,322,2,2770,664.365452216325,0.844164167523516,1327.16859165146,1326.71525523265,1326.71525523265,0.0547931936184796,47.25,1512,0,32.0353936,38442.47232
1200,322,3,1742,698.7361041711,0.137126850018421,2093.53295421754,2093.1848387133,2093.1848387133,0.0875570057208961,86.6153846153846,1126,0,32.0353936,38442.47232
1200,323,1,1779,664.860331921858,0.696927102644,664.065252147448,663.852507321858,663.852507321858,0.0769766159550045,93.4,1401,0,32.1348824,38561.85888
1200,323,2,670,762.845181337319,0.981376696331804,1524.13872928716,1523.67471347464,1523.67471347464,0.0904405763075147,32.9090909090909,362,0,32.1348824,38561.85888
1200,324,1,1403,664.344077818355,0.371708014710245,663.711005891258,663.336253218355,663.336253218355,0.0880694143785377,26.6969696969697,881,0,32.2343712,38681.24544
1200,324,2,680,681.417274701868,0.948893886541957,1361.2537511759,1360.81890020374,1360.81890020374,0.27848675487644,63.8333333333333,383,0,32.2343712,38681.24544
1200,325,4,1258,734.913255683127,0.390455084954664,2937.97771922362,2935.62172260491,2937.62700098309,0,0,0,0,32.33386,38800.632
1200,325,1,2239,736.409247322121,0.694646935331692,735.76660594761,735.401422722121,735.401422722121,0.0759734290198821,1426,1426,0,32.33386,38800.632
1200,326,1,889,722.433458830181,0.380332957833727,721.796078352412,721.425634230181,721.425634230181,0.0666241918291917,21.5,559,0,32.4333488,38920.01856
1200,326,1,887,735.160987667921,0.133337947825,734.574733561647,734.153163067921,734.153163067921,0.0856565990691252,171,513,0,32.4333488,38920.01856
1200,326,1,2136,736.394346456713,0.0536872568104925,735.54352481104,735.386521856713,735.386521856713,0.0848524247579689,112.5,1800,0,32.4333488,38920.01856
1200,327,2,705,663.836782964939,0.0106152962746713,1328.00596806872,1325.65791586608,1327.66276071924,0,0,0,0,32.5328376,39039.40512
1200,327,2,1457,722.422700068073,0.921846818878105,1443.26266517743,1442.82975093615,1442.82975093615,0.0718527382466618,12.8615384615385,836,0,32.5328376,39039.40512
1200,327,4,2237,735.163508504232,2.47618769509303,2938.59980421489,2936.61223560659,2938.61751412014,0.105227520156859,43.1666666666667,518,0,32.5328376,39039.40512
1200,327,2,2322,736.413118556875,0.941440156607081,1472.10982724739,1470.79108291521,1471.79394091521,0.0727296367107328,95.9090909090909,2110,0,32.5328376,39039.40512
1200,327,2,1122,737.435716724647,0.796801682176627,1474.15530967388,1472.85578338549,1473.85864138549,0,0,0,0,32.5328376,39039.40512
1200,328,2,999,664.339885044936,0.580289760419949,1327.16931419372,1326.66064528699,1327.66350328699,0.0668448313589352,22.4545454545455,494,0,32.6323264,39158.79168
1200,328,1,804,724.440168297809,0.563042745927978,723.759527128766,723.432343697809,723.432343697809,0.120583394678647,135,540,0,32.6323264,39158.79168
1200,328,2,629,743.414594060034,0.894362223941354,1485.29565881267,1484.81353892007,1484.81353892007,0.0801110505582301,24.9230769230769,324,0,32.6323264,39158.79168
1200,329,2,2869,736.4129122798,0.866513972068211,1471.60602913348,1470.79989553298,1471.80275353298,0.0917860393610681,494,988,0,32.7318152,39278.17824
1200,329,3,600,798.41928504357,0.138685974368749,2392.67092596394,2392.23438133071,2392.23438133071,0.527761671278199,42.25,338,0,32.7318152,39278.17824
1200,330,2,1608,736.412259239039,0.501552458453694,1471.16242037555,1470.80886927808,1470.80886927808,0.0711344443683402,61.4117647058824,1044,0,32.831304,39397.5648
1200,330,2,559,757.94206161499,0.0659678623989528,1514.30858742206,1513.86847402998,1513.86847402998,0.115380531983305,6.93333333333333,312,0,32.831304,39397.5648
1200,331,2,530,807.422775192631,0.0297100117916969,1613.31651008746,1612.82990118526,1612.82990118526,0.175146802055224,275,275,0,32.9307928,39516.95136
1200,333,2,586,786.896432557826,0.121117379373748,1572.20845321272,1571.77721591565,1571.77721591565,0.0880768573930482,20.8125,333,0,33.1297704,39755.72448
1200,335,4,639,832.738413497161,0.242552028136179,3327.45852256162,3326.91545891345,3327.91831691345,0.0520378241411663,9.83333333333333,295,0,33.328748,39994.4976
1200,336,5,618,739.071310369244,0.115496499113371,3691.94508150969,3690.31742668672,3692.32278789576,0,0,0,0,33.4282368,40113.88416
1200,336,2,1033,786.899092878407,0.347776394816264,1572.6712551915,1571.78253655681,1571.78253655681,0.0725865200766975,40.5,405,0,33.4282368,40113.88416
1200,337,2,784,738.99782796224,0.205027106674764,1476.38528162164,1475.98000672448,1475.98000672448,0.0743556266846781,93.4,467,0,33.5277256,40233.27072
1200,337,1,964,786.882570718402,0.0387977980591534,786.318396215394,785.874746118402,785.874746118402,0.0810152970872196,28.3684210526316,539,0,33.5277256,40233.27072
1200,337,2,703,794.953010265644,0.855361201550132,1588.40210510353,1587.88404751934,1588.88690551934,0.105801126231313,57,342,0,33.5277256,40233.27072
1200,337,4,1532,832.710730955291,0.563078970308613,3328.30055765377,3326.81162369356,3327.81448169356,0,0,0,0,33.5277256,40233.27072
1200,338,1,563,739.025075950952,0.203703585837206,738.424595790983,738.017251350952,738.017251350952,0.0896358543417364,111,333,0,33.6272144,40352.65728
1200,339,3,615,928.237576497022,0.14246960943853,2782.16261952495,2781.68925569107,2781.68925569107,0.0928705265506551,7.8780487804878,323,0,33.7267032,40472.04384
1200,341,1,948,805.983918689546,0.941717603788477,805.271511157779,804.976094089546,804.976094089546,0.0621443569126541,167.25,669,0,33.9256808,40710.81696
1200,342,2,1472,806.476439354896,0.939935673374068,1611.6493243889,1610.93722950979,1610.93722950979,0.049611965935469,353.5,707,0,34.0251696,40830.20352
1200,342,2,746,866.378814333104,0.670781699862472,1731.32453626933,1730.73588150091,1731.73873950091,0.0487010410853372,11.9230769230769,310,0,34.0251696,40830.20352
1200,344,4,543,785.319635815293,0.867894264213928,3139.67467078829,3137.24724313357,3139.25254720033,0,0,0,0,34.2241472,41068.97664
1200,344,2,1969,805.9959563281,0.869872470032242,1610.69111369184,1609.9762634562,1609.9762634562,0.0711768417762642,503.5,1007,0,34.2241472,41068.97664
1200,344,2,1131,865.837876157407,0.684581840228496,1730.25212497954,1729.67638777693,1730.67924577693,0.343287760046451,52.6666666666667,474,0,34.2241472,41068.97664
1200,345,2,855,805.988760567341,0.883685395797332,1610.46973877558,1609.95953501526,1610.96239301526,0.0911482959215846,20.047619047619,421,0,34.323636,41188.3632
1200,345,2,535,866.826354349811,0.754937440182056,1732.07529452938,1731.63705949962,1731.63705949962,0.130283420578166,5.84313725490196,298,0,34.323636,41188.3632
1200,347,2,934,877.47267170474,0.335595255234126,1753.28472060275,1752.92969420948,1752.92969420948,0.076761930577959,20.6896551724138,600,0,34.5226136,41427.13632
1200,347,1,572,960.482249676157,0.543099259438049,959.917829953612,959.474425076157,959.474425076157,0.149461048054263,79.25,317,0,34.5226136,41427.13632
1200,348,2,780,866.360535777474,0.931158179497312,1731.21163454675,1730.69713742701,1731.69999542701,0.108625430253142,27.3571428571429,383,0,34.6221024,41546.52288
1200,348,2,2149,877.449160114459,1.9165403674137,1753.71423790711,1752.89390229419,1753.89676029419,0.0989104545362807,140,840,0,34.6221024,41546.52288
1200,350,2,1383,865.823038271708,0.621245948539771,1730.04451213262,1729.63042734342,1729.63042734342,0.0945143819234318,33.5833333333333,806,0,34.82108,41785.296
1200,350,1,2172,877.484092055156,0.591189432354293,876.723478510994,876.476267455156,876.476267455156,0.0759755690937709,125.615384615385,1633,0,34.82108,41785.296
1200,352,2,2548,877.473806539916,1.73691457773863,1753.83797755576,1752.94419453725,1753.94705253725,0.112691338319109,936,936,0,35.0200576,42024.06912
1200,354,1,1273,865.844809948559,0.0581094181363337,865.056738471726,864.836985348559,864.836985348559,0.0826257335230594,994,994,0,35.2190352,42262.84224
1200,355,2,1127,866.828513698398,1.20083633168682,1732.44357877941,1731.6413781968,1731.6413781968,0.0842578082077807,55,495,0,35.318524,42382.2288
1200,356,2,1523,866.369775627488,1.15104377283984,1731.50868765328,1730.73554090004,1731.73839890004,0.0821837636556211,143.5,574,0,35.4180128,42501.61536
1200,359,2,1515,865.860765265561,0.482202848767122,1730.09953730306,1729.70588133112,1729.70588133112,0.0897904822331839,37.08,927,0,35.7164792,42859.77504
1200,361,2,2422,897.512845245015,0.521072201104103,1793.85789203903,1793.01292552091,1794.01578352091,0.0678510563134296,15.2978723404255,719,0,35.9154568,43098.54816
1200,363,1,1943,897.527911577117,0.185789795578387,896.938186739924,896.520086977117,896.520086977117,0.0877002440985279,27,1134,0,36.1144344,43337.32128
1200,364,2,2647,897.512312974238,0.927476773933286,1794.57217873549,1793.00897588468,1794.01183388468,0,0,0,0,36.2139232,43456.70784
1200,365,2,1246,897.567152230113,0.0211312757015829,1795.46745653263,1793.11865439643,1795.12369379206,0,0,0,0,36.313412,43576.0944
1200,367,2,564,897.021037748117,0.880202168874782,1794.35401667092,1792.02642543243,1794.03146447479,0,0,0,0,36.5123896,43814.86752
1200,368,1,536,898.02152855526,0.422915969593008,897.379783606785,897.01370395526,897.01370395526,0.0510045917345678,28.4166666666667,341,0,36.6118784,43934.25408
1200,390,4,428,980.325788913869,0.766580507758748,3918.75665816381,3917.27185552787,3918.27471352787,0,0,0,0,38.800632,46560.7584
1201,251,3,1573,454.28432627177,0.899367511213555,1361.12797992778,1359.82950371961,1360.83236171961,0,0,0,0,24.9716888,29990.9982488
1201,257,2,1070,395.255036354065,0.515191106499031,788.908088463287,788.49442350813,788.49442350813,0.0643397930056153,627,627,0,25.5686216,30707.9145416
1201,258,3,1982,492.986462188472,0.11843693750711,1476.39531648317,1475.93591276542,1475.93591276542,0.06873844551302,361,1083,0,25.6681104,30827.4005904
1201,261,2,1365,463.806094738864,0.3511375886437,925.805239616019,925.596540277728,925.596540277728,0.0612052828766423,43.24,1081,0,25.9665768,31185.8587368
1201,262,3,835,492.991436370556,0.49273085549069,1476.3063817348,1475.95083531167,1475.95083531167,0.0517671952336514,20.1111111111111,543,0,26.0660656,31305.3447856
1201,262,3,956,553.995074291308,0.212757166489005,1659.27266917483,1658.96174907392,1658.96174907392,0.0573186934722116,17.7837837837838,658,0,26.0660656,31305.3447856
1201,263,2,1312,463.804297167744,0.60612799561633,925.856504452246,925.592945135488,925.592945135488,0.0557777158835506,161.166666666667,967,0,26.1655544,31424.8308344
1201,263,3,1443,553.971669320404,0.92484852311021,1659.36132923901,1658.89153416121,1658.89153416121,0.0757040497786647,59.7692307692308,777,0,26.1655544,31424.8308344
1201,264,3,1380,489.303183564289,0.0857887332381884,1465.32027583499,1464.88607689287,1464.88607689287,0.0469385000375837,195.75,783,0,26.2650432,31544.3168832
1201,264,1,1241,671.028745252964,0.974350643531627,670.294396895158,670.020920652963,670.020920652963,0.0631995751568866,112.625,901,0,26.2650432,31544.3168832
1201,265,3,1474,483.295190120649,0.414158757894157,1447.19374517024,1446.86209656195,1446.86209656195,0.044040083514858,49.6,992,0,26.364532,31663.802932
1201,265,1,2947,671.346384151878,0.113849407461976,670.476175173747,670.338559551878,670.338559551878,0.0746713137552888,54.063829787234,2541,0,26.364532,31663.802932
1201,266,1,1302,488.831368552044,0.473310913641337,488.169040354697,487.823543952044,487.823543952044,0.0542886713037092,31.6296296296296,854,0,26.4640208,31783.2889808
1201,266,3,2420,577.363619389684,0.972351548320948,1729.5670464594,1729.06738436905,1729.06738436905,0.0670407808744358,1224,1224,0,26.4640208,31783.2889808
1201,266,3,6639,671.032185085387,0.76514296009353,2010.6745823123,2010.08479768988,2011.08765568988,0.0809664322007393,25.7428571428571,2703,0,26.4640208,31783.2889808
1201,266,3,3608,670.68564179781,0.806012329973631,2012.2821800109,2009.03345029773,2012.04089362708,0,0,0,0,26.4640208,31783.2889808
1201,267,3,6533,671.349685243717,0.668523700754343,2011.48464210089,2011.02558193115,2011.02558193115,0.0917510057855679,348.4,3484,0,26.5635096,31902.7750296
1201,267,3,2524,671.697524684574,0.959108433586888,2013.46133793445,2012.06909895802,2013.07195695802,0,0,0,0,26.5635096,31902.7750296
1201,268,2,1011,436.740240708858,0.501596483711327,871.899345936783,871.464832217716,871.464832217716,0.0555293764606972,27.1904761904762,571,0,26.6629984,32022.2610784
1201,268,2,6235,488.825304972331,0.31586242362857,975.95012657005,975.634960744662,975.634960744662,0.0585171345879303,2132,4264,0,26.6629984,32022.2610784
1201,268,1,1347,577.703307324786,0.747123576651302,577.002156083421,576.695482724786,576.695482724786,0.0626663763188162,466.5,933,0,26.6629984,32022.2610784
1201,268,3,998,582.298199869227,0.533041083403291,1744.48302518684,1743.85962426938,1744.86248226938,0.0510256676249128,29.3846153846154,382,0,26.6629984,32022.2610784
1201,268,3,10838,671.018118405723,2.65065946205309,2010.91638641622,2010.03088141717,2010.03088141717,0.0869045004360487,208.75,4175,0,26.6629984,32022.2610784
1201,269,2,8068,488.825357397562,1.33350864398479,976.163379482031,975.635065595125,975.635065595125,0.0668712980815371,116.738095238095,4903,0,26.7624872,32141.7471272
1201,269,2,752,512.319409428811,0.603854001992338,1023.06653024452,1022.62316965762,1022.62316965762,0.166439267354804,4.89411764705882,416,0,26.7624872,32141.7471272
1201,269,1,781,543.322437286377,0.135304884525631,542.729639248211,542.314612686377,542.314612686377,0.0962947364890852,114.25,457,0,26.7624872,32141.7471272
1201,269,4,1131,543.557391620993,0.958994547829156,2171.60598498609,2170.19826635637,2171.20112435637,0,0,0,0,26.7624872,32141.7471272
1201,269,3,1138,577.360247362288,0.0255635213094978,1729.64205696735,1729.05665353746,1730.05951153746,0.058616723018531,29.625,474,0,26.7624872,32141.7471272
1201,270,2,3351,454.804936322552,0.490760267665927,907.83166194556,907.594223445104,907.594223445104,0.0590321712134596,1282,2564,0,26.861976,32261.233176
1201,270,2,5307,488.827583953893,0.333224494994351,976.023933454456,975.639518707785,975.639518707785,0.0735524972880626,203.75,3260,0,26.861976,32261.233176
1201,270,2,2174,512.303823227216,0.948625256879665,1023.39798781595,1022.59199725443,1022.59199725443,0.0659561450778483,81.6666666666667,980,0,26.861976,32261.233176
1201,270,1,2853,671.026272311069,0.690315533598402,670.313626168621,670.018447711069,670.018447711069,0.0831432867377089,223.333333333333,2010,0,26.861976,32261.233176
1201,271,2,4216,454.805394894421,0.470920115570607,907.947698612283,907.595140588842,907.595140588842,0.0567146045564755,304,2736,0,26.9614648,32380.7192248
1201,271,1,2222,489.320753426971,0.729634446896295,488.598044546796,488.312928826971,488.312928826971,0.055029867655378,63.56,1589,0,26.9614648,32380.7192248
1201,271,3,1078,577.342652747259,0.590623192922614,1729.40941256543,1729.00448444178,1729.00448444178,0.0878198605525995,79.375,635,0,26.9614648,32380.7192248
1201,271,3,1257,582.298452946202,0.0341094062732472,1744.14737739498,1743.87188503861,1743.87188503861,0.0757735579360315,60.9333333333333,914,0,26.9614648,32380.7192248
1201,271,1,2165,670.996263507392,0.671121092923074,670.29144700688,669.988438907392,669.988438907392,0.0978544684900271,378.5,1514,0,26.9614648,32380.7192248
1201,271,1,762,688.686535886159,0.18659064206653,688.131053654039,687.678711286159,687.678711286159,0.07522567346291,11.6388888888889,419,0,26.9614648,32380.7192248
1201,272,2,1643,509.82676963914,0.224302232535812,1017.95354100716,1017.63789007828,1017.63789007828,0.0627725199773295,51.1363636363636,1125,0,27.0609536,32500.2052736
1201,272,3,1129,688.650668397242,0.921876565537156,2064.31275267712,2062.89907916573,2063.90193716573,0.0760004978371853,29.3,879,0,27.0609536,32500.2052736
1201,273,1,2373,512.314004886785,0.67518464535274,511.47117950826,511.306180286785,511.306180286785,0.0656999456489302,396.8,1984,0,27.1604424,32619.6913224
1201,273,3,4858,671.692467540282,0.28079013766868,2012.44198918872,2012.05392882085,2012.05392882085,0.0864763489731786,199.866666666667,2998,0,27.1604424,32619.6913224
1201,273,1,2259,689.329401052133,0.357569852932668,688.520855820194,688.321576452133,688.321576452133,0.0757965644619389,362.4,1812,0,27.1604424,32619.6913224
1201,274,3,28059,671.022155447964,2.36024555102396,2010.95488651859,2010.04299254389,2010.04299254389,0.0812423737430663,83.6341463414634,10287,0,27.2599312,32739.1773712
1201,274,1,2879,689.337625231152,0.71730883522378,688.616516417914,688.329800631152,688.329800631152,0.0718423503365102,89.1739130434783,2051,0,27.2599312,32739.1773712
1201,275,3,37809,671.019314337617,1.88971282838342,2011.65215291409,2010.06421746624,2011.06707546624,0.0867624525042174,4806.25,19225,0,27.35942,32858.66342
1201,275,3,3732,688.663058483025,0.666876204259871,2063.57992288957,2062.94919204389,2063.95205004389,0.096615058817747,88,1408,0,27.35942,32858.66342
1201,275,1,2023,689.316152338085,0.377297325223078,688.510306563843,688.308327738085,688.308327738085,0.0867836484331974,201.875,1615,0,27.35942,32858.66342
1201,276,2,1327,509.817942997497,0.741546612341736,1018.03759533306,1017.62023679499,1017.62023679499,0.0547098315524295,42.9444444444444,773,0,27.4589088,32978.1494688
1201,276,3,72851,671.021858361621,6.50143639796939,2010.95242987474,2010.04439736556,2011.04725536556,0.0891839880201815,679.947368421053,25838,0,27.4589088,32978.1494688
1201,277,1,1526,500.273209107756,0.0149889257803741,499.697121270445,499.265384507756,499.265384507756,0.0771921441463519,96.3333333333333,867,0,27.5583976,33097.6355176
1201,277,1,1188,549.802834189399,0.188216241627683,549.211688782838,548.795009589399,548.795009589399,0.122948654117067,24.7857142857143,694,0,27.5583976,33097.6355176
1201,277,3,87636,671.025760516366,4.54830485938133,2010.9255259482,2010.06104916334,2011.06390716334,0.0862008254783859,1700.26315789474,32305,0,27.5583976,33097.6355176
1201,278,3,3309,563.682568255926,1.25553132303009,1688.93812747975,1688.01180549635,1689.01466349635,0.0676131855482254,118.2,1182,0,27.6578864,33217.1215664
1201,278,3,87571,671.023330557396,4.9378801108273,2010.94777157258,2010.05749146121,2011.06034946121,0.0915745035813416,2816.45454545455,30981,0,27.6578864,33217.1215664
1201,279,1,3866,549.787180667352,0.670115804158944,548.963206057205,548.779356067352,548.779356067352,0.0751219368239617,242.692307692308,3155,0,27.7573752,33336.6076152
1201,279,3,56100,671.362097999694,0.443334336929925,2011.67097407015,2011.06282019908,2011.06282019908,0.0935620084592301,549.472727272727,30221,0,27.7573752,33336.6076152
1201,280,2,11075,549.792182499596,1.44840974644441,1098.13508896592,1097.56871579919,1097.56871579919,0.067510875416815,268,5896,0,27.856864,33456.093664
1201,280,3,50777,671.027145322364,2.58169340818215,2010.97945576484,2010.05796216709,2010.05796216709,0.0853763009579325,200.139784946237,18613,0,27.856864,33456.093664
1201,281,1,3195,500.258292300504,0.610021267727698,499.397778742492,499.250467700504,499.250467700504,0.0659989782058688,109.04,2726,0,27.9563528,33575.5797128
1201,281,2,8749,549.79338265205,0.98959489688059,1097.9409347644,1097.5711161041,1097.5711161041,0.0720275004779296,1099.8,5499,0,27.9563528,33575.5797128
1201,281,3,19407,671.021928594758,0.968080004645168,2010.5713407488,2010.03170886329,2011.03456686329,0.0800675783881388,823.636363636364,9060,0,27.9563528,33575.5797128
1201,282,2,7868,549.79399894897,0.144236992925909,1098.00659618528,1097.57234869794,1097.57234869794,0.077736843297771,372.833333333333,4474,0,28.0558416,33695.0657616
1201,282,1,3206,585.320742790603,0.606449882575251,584.503885621262,584.312918190603,584.312918190603,0.0779369927015523,518.4,2592,0,28.0558416,33695.0657616
1201,282,3,1482,669.734917866133,0.679012905926182,2006.78556463916,2006.16362546617,2007.16648346617,0.0930121352633932,57.3,573,0,28.0558416,33695.0657616
1201,283,1,853,500.270369618128,0.110088484961635,499.679535891409,499.262545018128,499.262545018128,0.0593355540775633,17.7857142857143,498,0,28.1553304,33814.5518104
1201,283,2,2875,548.791500133746,0.31307263041852,1098.73638071379,1095.56735020369,1098.57393276471,0,0,0,0,28.1553304,33814.5518104
1201,283,3,3995,585.648836859138,1.4633758193791,1755.56295347681,1753.94920163221,1754.95205963221,0.0673790358598581,203,3654,0,28.1553304,33814.5518104
1201,283,3,6285,671.011773687862,1.94155124554482,2011.60214542749,2010.03768508239,2011.04054308239,0.0739973909303444,2579,2579,0,28.1553304,33814.5518104
1201,283,3,897,704.11384259248,0.362777699152775,2110.72682568219,2109.31805268174,2110.32091068174,0,0,0,0,28.1553304,33814.5518104
1201,284,2,1715,549.795650453351,0.0420278816710447,1098.0294416142,1097.5756517067,1097.5756517067,0.0811169431851795,469.5,939,0,28.2548192,33934.0378592
1201,284,3,11194,585.330963193117,1.04540844398736,1753.57720006918,1752.96941577935,1752.96941577935,0.0751987941937386,193.433333333333,5803,0,28.2548192,33934.0378592
1201,284,3,1296,618.01369893386,0.91448972423544,1851.55618281531,1851.03073809996,1852.03359609996,0.0704063339154573,7.70886075949367,609,0,28.2548192,33934.0378592
1201,284,3,2733,671.360518490752,0.512269330834438,2011.49323657038,2011.05808167226,2011.05808167226,0.0953381992449067,514,1542,0,28.2548192,33934.0378592
1201,285,3,10658,585.318339834766,1.38805023631197,1753.76344527042,1752.9315457043,1752.9315457043,0.0830690561468828,189.125,4539,0,28.354308,34053.523908
1201,285,3,2849,670.68901278656,0.364344209777839,2011.31408237766,2009.04356326398,2011.04866593999,0,0,0,0,28.354308,34053.523908
1201,285,3,785,685.38045190921,0.90339456583628,2053.68697863402,2053.13265699031,2054.13551499031,0.0932890327537734,43.25,346,0,28.354308,34053.523908
1201,286,3,801,553.636824865066,0.762076789148281,1659.29095072095,1657.8869994995,1658.8898574995,0,0,0,0,28.4537968,34173.0099568
1201,286,3,908,582.996977765635,0.660291628492002,1746.38900511635,1745.96745949691,1745.96745949691,0.0558693131932841,173.333333333333,520,0,28.4537968,34173.0099568
1201,286,3,3932,585.656012361402,0.688672682613463,1754.38356464721,1753.94456328421,1753.94456328421,0.0691453059780542,82.2962962962963,2222,0,28.4537968,34173.0099568
1201,286,3,1444,671.700249631814,0.698019156530198,2012.55160627212,2012.07727509544,2012.07727509544,0.0784565666747312,54.4285714285714,762,0,28.4537968,34173.0099568
1201,286,1,1300,683.679061487704,0.417733107956418,683.032048025483,682.671236887704,682.671236887704,0.12264972042783,48.7647058823529,829,0,28.4537968,34173.0099568
1201,287,3,779,602.342644000876,0.930189426843688,1804.50647248358,1804.00445820263,1804.00445820263,0.0611273048345993,7.88,394,0,28.5532856,34292.4960056
1201,287,3,2593,671.019894711606,0.940652530255448,2010.57196418656,2010.02141046964,2011.02426846964,0.0749686088907993,91.3076923076923,1187,0,28.5532856,34292.4960056
1201,288,2,2673,547.839608449669,0.382806204168107,1094.04246437913,1093.66356769934,1093.66356769934,0.0538864462963602,128.384615384615,1669,0,28.6527744,34411.9820544
1201,288,2,638,580.328480255909,0.513600939268872,1159.12756254569,1158.64131131182,1158.64131131182,0.046355847810446,46.5714285714286,326,0,28.6527744,34411.9820544
1201,288,3,841,585.32657749383,0.709385237686426,1754.37841972187,1752.95625738579,1753.95911538579,0,0,0,0,28.6527744,34411.9820544
1201,288,3,7660,598.355515477596,0.156456797100312,1794.3657109835,1792.04307133709,1794.04811038483,0,0,0,0,28.6527744,34411.9820544
1201,288,3,1115,612.022401983088,0.421210382358773,1833.44013613396,1833.04373214926,1833.04373214926,0.0571098492299598,14.695652173913,676,0,28.6527744,34411.9820544
1201,289,1,5659,598.689779504706,0.563471361108451,597.850110014718,597.681954904706,597.681954904706,0.0764534173465563,523.111111111111,4708,0,28.7522632,34531.4681032
