scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,summed_abundance
6295,3,1800601.375,751.74078,0.5095,2252.66672,2252.19886,2252.19886,0.0148,5.49,966532,0,966532
6295,3,1979491.625,754.05257,1.0873,2260.0635,2259.13425,2259.13425,0.0155,4.25,747647,0,747647
6295,3,2859276.75,761.74612,1.5236,2283.34424,2282.21492,2283.21778,0.0161,3.22,566608,0,566608
6295,1,1822175.625,772.41675,0.9925,771.70681,771.40892,771.40892,0.0174,7.28,1280805,0,1280805
6295,3,2035926.75,785.70914,1.9301,2354.99914,2354.10394,2354.10394,0.0175,4.35,764523,0,764523
6295,3,2428554,787.06474,0.4256,2359.05635,2358.17073,2358.17073,0.0172,5.62,988418,0,988418
6295,2,1701097,790.9044,0.9098,1580.29015,1579.79316,1579.79316,0.0165,4.89,860163,0,860163
6295,2,2056864.375,831.94068,0.3964,1662.2254,1661.86571,1661.86571,0.0183,7.5,1320005,0,1320005
6295,2,1533810.875,832.40559,0.8192,1663.33222,1662.7952,1663.79806,0.0171,4.05,712707,0,712707
6295,2,3615574.875,845.4344,1.4311,1689.5652,1688.85316,1688.85316,0.0182,9.98,1756190,0,1756190
6295,2,6288967.75,848.38573,1.5205,1695.44973,1694.7558,1694.7558,0.0186,17.11,3010735,0,3010735
6295,2,1447341.375,853.91786,0.9523,1706.31988,1705.82007,1705.82007,0.0193,4.13,726417,0,726417
6295,1,3759384.25,857.49441,0.7887,856.76844,856.48659,856.48659,0.0185,15.37,2703417,0,2703417
6295,2,1609532,858.38058,0.5946,1715.15725,1714.74551,1714.74551,0.0201,5.4,950260,0,950260
6295,3,3795041.75,865.43449,2.2309,2594.20822,2593.28097,2594.28383,0.0194,7.1,1249841,0,1249841
6295,2,7434308,882.50072,2.5427,1763.86395,1762.98578,1762.98578,0.0203,16.29,2866096,0,2866096
6295,2,5417175.375,893.91984,1.6531,1786.56788,1785.82404,1785.82404,0.0198,13.98,2459469,0,2459469
6295,3,5385080.375,896.14823,2.9162,2686.49302,2685.42159,2686.42445,0.0203,8.08,1421106,0,1421106
6295,1,2478678.25,896.55191,0.9993,895.87226,895.54409,895.54409,0.0206,9.48,1668585,0,1668585
6295,2,1359017.75,901.49089,0.8846,1801.5,1800.96586,1801.96872,0.0197,3.61,635350,0,635350
6295,2,1592882.375,915.97269,0.3404,1830.3052,1829.92972,1829.92972,0.022,5.66,995605,0,995605
6295,2,1841211.25,923.46643,0.3901,1845.30762,1844.9172,1844.9172,0.0223,6.4,1126249,0,1126249
6295,2,1672802,926.98247,0.5901,1852.38202,1851.94929,1851.94929,0.0212,5.41,951314,0,951314
6295,1,5086064.375,944.53707,0.6348,943.80312,943.52924,943.52924,0.0221,21.02,3698194,0,3698194
6295,2,1104277.25,954.03555,0.939,1906.5574,1906.05544,1906.05544,0.0222,3.14,552657,0,552657
6295,2,1296370.375,965.5244,0.9921,1929.54918,1929.033,1930.03586,0.0222,3.58,629209,0,629209
6295,3,2805344,974.4623,2.3985,2922.20258,2920.36343,2921.36629,0,0,0,0,0
6295,2,3186031.875,979.99317,2.1884,1958.85682,1957.9707,1957.9707,0.0236,6.87,1209186,0,1209186
6295,1,1984260.625,1007.46869,0.9499,1006.82836,1006.46086,1006.46086,0.0236,7.15,1257672,0,1257672
6295,2,3592311,1011.02726,1.7694,2020.80505,2020.03887,2020.03887,0.0244,9.27,1631450,0,1631450
6295,1,9057972.125,1034.55877,1.7585,1034.17205,1033.55094,1033.55094,0.0247,29.65,5217068,0,5217068
6295,2,7266880.5,1057.44984,4.538,2113.74408,2112.88138,2113.88424,0.0394,15.39,2707973,0,2707973
6295,1,3054522.625,1057.58464,0.7816,1056.90423,1056.57681,1056.57681,0.0262,11.69,2057224,0,2057224
6295,1,2372857.125,1074.57887,0.8773,1073.9191,1073.57105,1073.57105,0.027,8.8,1548735,0,1548735
6295,2,3249446.75,1079.04839,2.1919,2156.92193,2156.08113,2156.08113,0.0267,7.43,1307758,0,1307758
6295,1,1631756.25,1104.55536,0.7681,1103.88322,1103.54753,1103.54753,0.0278,6.18,1086483,0,1086483
6295,2,12997092.75,1107.97336,3.88,2214.873,2213.929,2214.93185,0.0272,23.85,4196175,0,4196175
6295,1,1570149.375,1172.59734,0.9725,1171.98587,1171.58952,1171.58952,0.03,5.4,949193,0,949193
6301,2,26102946.5,448.77962,1.7536,896.00855,895.5436,895.5436,0.0072,107.85,16083525,0,16083525
6301,2,1601044.6875,470.2293,0.7193,938.73225,938.44295,938.44295,0.0077,7.64,1139916,0,1139916
6301,5,946008.34375,488.06907,0.5021,2435.81046,2435.30451,2436.30737,0.008,3.15,469541,0,469541
6301,3,1887518.625,488.94941,0.8523,1464.32169,1463.82477,1463.82477,0.008,6.38,952109,0,952109
6301,4,1072776.71875,509.51473,0.8386,2034.60683,2034.03032,2035.03318,0.0082,3.05,454846,0,454846
6301,2,12820203,517.78257,0.9596,1033.92036,1033.54949,1033.54949,0.0088,54.18,8080520,0,8080520
6301,4,16970128.25,518.78385,3.2677,2071.88584,2071.10409,2071.10409,0.0088,50.59,7545062,0,7545062
6301,3,2523706.1875,527.60552,0.6718,1580.19822,1579.79309,1579.79309,0.0091,10.09,1504334,0,1504334
6301,2,11549912.8125,529.23761,1.5808,1056.96521,1056.45958,1056.45958,0.009,44.93,6700104,0,6700104
6301,1,2457075.15625,532.27373,0.8372,531.46368,531.26591,531.26591,0.0088,13.23,1972728,0,1972728
6301,4,2622891.875,536.27315,1.7261,2141.98426,2141.06074,2142.0636,0.0092,5.4,805792,0,805792
6301,2,18379893.875,537.79224,1.4237,1074.0566,1073.56884,1073.56884,0.0096,72.12,10755646,0,10755646
6301,1,3086957.25,543.34696,0.5101,542.49083,542.33913,542.33913,0.0094,17.57,2620407,0,2620407
6301,5,2998224.5,543.66343,4.0636,2714.26821,2713.28164,2714.2845,0.0097,6.09,907487,0,907487
6301,2,972072,562.32059,0.5539,1123.09952,1122.62553,1122.62553,0.0104,3.42,510021,0,510021
6301,4,2986091.4375,565.79183,4.268,2260.16535,2259.13366,2260.13652,0.0108,5.92,883324,0,883324
6301,4,1857842.84375,569.82448,2.4803,2276.22525,2275.26136,2276.26422,0.0098,3.84,572730,0,572730
6301,4,2365060.375,571.5606,2.7049,2283.23086,2282.2122,2283.21506,0.01,4.71,702928,0,702928
6301,3,2308375.3125,572.58891,0.6291,1715.6637,1714.74303,1715.74589,0.0105,5.05,753494,0,753494
6301,2,3741430.375,572.81853,0.9649,1143.99987,1143.62142,1143.62142,0.0102,15.63,2330656,0,2330656
6301,2,1503372.09375,583.82734,0.6611,1165.96626,1165.63903,1165.63903,0.0103,6.79,1012237,0,1012237
6301,2,1186163,584.35565,0.9473,1167.07498,1166.69564,1166.69564,0.0111,4.94,736777,0,736777
6301,2,7629086.75,586.80199,1.2093,1172.06553,1171.58833,1171.58833,0.0107,30.48,4545066,0,4545066
6301,3,10481121.75,588.66914,2.5544,1763.75448,1762.98396,1762.98396,0.0106,30.39,4531698,0,4531698
6301,2,1305777.5,594.33211,0.1887,1187.01839,1186.64856,1186.64856,0.0123,5.53,824668,0,824668
6301,3,1980890.4375,601.32814,0.9287,1801.48214,1800.9628,1801.96566,0.011,6.39,953301,0,953301
6301,2,2010780.5,609.32149,0.6361,1217.10622,1216.62732,1216.62732,0.0122,7.05,1051963,0,1051963
6301,2,3396696.625,610.27127,0.5496,1218.84282,1218.52689,1218.52689,0.0114,15.61,2328057,0,2328057
6301,3,3988286.4375,610.98382,1.7633,1830.57529,1829.92799,1829.92799,0.0116,13.08,1950623,0,1950623
6301,3,3180523.875,613.95779,2.2583,1839.68976,1838.8499,1838.8499,0.0116,8.63,1286719,0,1286719
6301,3,3237944.3125,618.3231,2.4803,1852.69676,1851.94581,1851.94581,0.0115,9.59,1430320,0,1430320
6301,3,1276822.65625,622.32135,0.4333,1864.58631,1863.93697,1864.93983,0.0178,3.03,451720,0,451720
6301,2,1259195.0625,622.83733,0.9039,1244.04704,1243.65901,1243.65901,0.012,5.18,772114,0,772114
6301,1,13575068.46875,635.33699,1.4968,634.63923,634.32916,634.32916,0.0123,66.13,9862691,0,9862691
6301,3,3861961.25,636.35804,2.4039,1906.79755,1906.05065,1906.05065,0.0119,11.46,1709333,0,1709333
6301,2,7129519.3125,642.35168,1.2996,1283.21913,1282.68772,1282.68772,0.0123,26.83,4001053,0,4001053
6301,2,1432543.53125,643.81874,0.6285,1285.96634,1285.62184,1285.62184,0.0124,6.3,939963,0,939963
6301,3,2676171,644.01813,1.9877,1929.7907,1929.02919,1930.03204,0.0124,7.38,1100910,0,1100910
6301,2,1836346.5625,668.32033,0.6308,1334.97996,1334.62501,1334.62501,0.0129,7.96,1187199,0,1187199
6301,4,5827118.375,672.36276,3.4396,2686.45623,2685.42011,2686.42297,0.0134,10.98,1637280,0,1637280
6301,3,10894047.75,674.35355,3.6978,2020.85917,2020.03719,2020.03719,0.0133,30.46,4541922,0,4541922
6301,4,1507942.375,679.579,0.9037,2714.91587,2714.28945,2715.29231,0.0127,3.78,563347,0,563347
6301,1,2768541.0625,688.33066,0.9689,687.59025,687.32284,687.32284,0.0133,13.62,2030677,0,2030677
6301,2,2616602.625,689.89799,0.8733,1378.23795,1377.78034,1377.78034,0.0135,9.53,1421726,0,1421726
6301,3,21937447.5,691.37608,3.997,2071.96981,2071.10489,2072.10775,0.0137,53.13,7923102,0,7923102
6301,4,2142193.75,696.35884,0.8702,2782.84297,2781.40407,2782.40693,0,0,0,0,0
6301,2,2161640.9375,704.8667,0.7801,1408.11396,1407.71774,1407.71774,0.0138,8.77,1307158,0,1307158
6301,3,1629729.625,714.69698,0.5286,2141.72605,2141.06249,2142.06535,0.013,3.72,554144,0,554144
6301,2,4828840.4375,715.38592,1.4476,1429.33138,1428.75619,1428.75619,0.0147,18.14,2705802,0,2705802
6301,3,3121848.5625,719.70103,2.2838,2156.92922,2156.07733,2157.08019,0.0148,7.67,1144500,0,1144500
6301,4,3488100,731.09843,3.8584,2921.33573,2920.36413,2921.36699,0.0147,7.34,1094942,0,1094942
6301,2,1330322.1875,732.92117,0.9211,1464.30036,1463.82669,1463.82669,0.0147,4.71,702134,0,702134
6301,2,934952.65625,734.40863,0.0329,1467.28809,1466.8016,1466.8016,0.0156,3.23,481894,0,481894
6301,3,4044340.625,747.72211,2.8796,2241.12927,2240.14346,2241.14632,0.0155,8.36,1246066,0,1246066
6301,3,2106183,751.74194,2.3296,2253.26772,2252.20162,2253.20448,0.0151,3.99,595078,0,595078
6301,3,1936025.15625,754.05348,1.6942,2260.19544,2259.13289,2260.13574,0.0165,3.05,454953,0,454953
6301,3,1908861.4375,761.74644,0.9162,2282.79807,2282.2147,2283.21756,0.0154,5.36,799373,0,799373
6301,1,2003542.5625,772.41627,0.8831,771.73606,771.40844,771.40844,0.0168,9.05,1349076,0,1349076
6301,2,1048633.21875,780.87726,0.8471,1560.17336,1559.73888,1559.73888,0.0158,3.99,594679,0,594679
6301,3,2077501.75,787.06433,1.2177,2359.1424,2358.17421,2359.17706,0.0184,4.16,619891,0,619891
6301,2,1460512.3125,790.90484,0.9887,1580.25586,1579.79403,1579.79403,0.0168,5.29,789161,0,789161
6301,2,2294810.625,813.41049,0.2943,1625.40802,1624.80534,1624.80534,0.0173,9.19,1370513,0,1370513
6301,2,1288380,828.43787,0.5991,1655.45377,1654.86015,1655.863,0.0176,3.53,525725,0,525725
6301,2,1459463.375,831.94048,0.893,1662.32477,1661.86531,1661.86531,0.0183,5.32,792926,0,792926
6301,2,1993653.3125,832.40557,0.9885,1663.2692,1662.79548,1662.79548,0.0179,7.05,1051855,0,1051855
6301,2,1975168.5,845.43516,0.6771,1689.27759,1688.85467,1688.85467,0.0184,7.66,1141645,0,1141645
6301,2,4804938.78125,848.3862,0.9177,1695.34261,1694.75675,1694.75675,0.0187,16.46,2454929,0,2454929
6301,2,1225750.4375,853.91767,0.9369,1706.32355,1705.8176,1706.82046,0.019,4.08,608621,0,608621
6301,1,2918210.75,857.49445,0.8528,856.7799,856.48663,856.48663,0.0187,13.85,2065217,0,2065217
6301,2,1429071.8125,858.38254,0.8757,1715.2749,1714.74734,1715.7502,0.0192,4.55,678703,0,678703
6301,3,2461926.625,865.43419,1.1657,2594.0712,2593.27911,2593.27911,0.0221,7.22,1076687,0,1076687
6301,2,7101987.125,882.50068,3.276,1763.786,1762.98614,1763.98899,0.0201,19.03,2838379,0,2838379
6301,2,1559069.3125,891.48106,0.4245,1781.3301,1780.94648,1780.94648,0.02,6.45,962266,0,962266
6301,2,3803868.8125,893.91973,1.3217,1786.46981,1785.82382,1785.82382,0.0198,13.41,1999754,0,1999754
6301,3,4741474.125,896.14817,3.5188,2686.33617,2685.42479,2686.42765,0.0203,10.63,1585520,0,1585520
6301,1,2498780.75,896.55243,0.5816,895.79643,895.54461,895.54461,0.0203,12.55,1871956,0,1871956
6301,2,1618639.75,915.97133,0.7048,1830.37831,1829.927,1829.927,0.0213,5.97,890307,0,890307
6301,2,1367266.03125,926.98247,0.3257,1852.32459,1851.9493,1851.9493,0.0213,5.74,855461,0,855461
6301,1,3647166.75,944.53724,0.8422,943.84205,943.52942,943.52942,0.0216,16.83,2510415,0,2510415
6301,2,1252061,954.03451,0.9216,1906.59152,1906.05617,1907.05903,0.022,3.9,582053,0,582053
6301,2,968880.4375,965.52534,0.7232,1929.50148,1929.03502,1929.03502,0.0202,3.47,517015,0,517015
6301,3,2780185.5625,974.46258,2.739,2921.4366,2920.36456,2921.36741,0.0221,4.85,723580,0,723580
6301,2,4953383,979.99252,2.1203,1958.76812,1957.97002,1958.97288,0.0229,12.97,1933710,0,1933710
6301,2,4769271,1011.02732,2.4908,2020.83842,2020.03898,2020.03898,0.0241,13.19,1966676,0,1966676
6301,1,8481028.5,1034.55894,1.6829,1034.29078,1033.55111,1033.55111,0.0249,28.72,4283508,0,4283508
6301,2,5722883.625,1057.45088,4.1267,2113.82902,2112.8819,2113.88476,0.0426,12.47,1860132,0,1860132
6301,1,3997001.25,1057.58526,0.977,1056.94855,1056.57743,1056.57743,0.0258,16.88,2517037,0,2517037
6301,1,2105870.125,1074.57838,0.7972,1073.90483,1073.57055,1073.57055,0.0269,9.42,1404511,0,1404511
6301,2,2581760.6875,1079.04784,2.5004,2156.95808,2156.08043,2157.08329,0.0271,6.15,917660,0,917660
6301,1,2135340.3125,1104.55649,0.9678,1103.93229,1103.54867,1103.54867,0.0287,8.84,1318243,0,1318243
6301,2,13074610,1107.97257,4.2808,2214.87739,2213.92958,2214.93244,0.0278,28.45,4242507,0,4242507
6301,1,1386927.8125,1172.59769,0.0771,1171.9337,1171.58986,1171.58986,0.0308,6.11,910976,0,910976
6308,2,29323462.125,448.77957,1.4325,895.95503,895.54349,895.54349,0.0072,116.18,19105128,0,19105128
6308,2,1738936.1875,470.22956,0.9007,938.80749,938.44347,938.44347,0.0078,6.73,1107456,0,1107456
6308,3,1702020.1875,488.94951,0.5597,1464.1877,1463.82507,1463.82507,0.0088,6.6,1085958,0,1085958
6308,2,1468022.5,508.73687,0.5707,1015.91153,1015.45809,1015.45809,0.0086,4.89,804785,0,804785
6308,2,12609875.75,517.78259,0.7927,1033.87405,1033.54953,1033.54953,0.0088,51.88,8531228,0,8531228
6308,3,2704240.9375,527.60531,0.3795,1580.13487,1579.79245,1579.79245,0.0089,10.83,1781536,0,1781536
6308,2,14567625.25,529.23767,1.7157,1056.97739,1056.45969,1056.45969,0.0089,51.43,8456764,0,8456764
6308,2,1639458,529.29443,0.3378,1056.9611,1056.5732,1056.5732,0.0091,6.12,1006500,0,1006500
6308,1,3549166.3125,532.27374,0.61,531.43008,531.26591,531.26591,0.0087,18.05,2968222,0,2968222
6308,4,3700950.75,536.27358,1.1688,2141.86232,2141.06049,2142.06335,0.0095,8.06,1324631,0,1324631
6308,2,19024990,537.79219,1.6047,1074.11523,1073.56872,1073.56872,0.0095,63.98,10521566,0,10521566
6308,1,4303891.625,543.3471,0.6299,542.50376,542.33927,542.33927,0.0094,21.88,3598152,0,3598152
6308,5,3573502.5625,543.66418,3.3146,2714.3557,2713.28278,2714.28563,0.0089,6.2,1019151,0,1019151
6308,3,1774734.5625,549.30669,0.8207,1645.33954,1644.89659,1644.89659,0.0093,6.03,990865,0,990865
6308,4,3907696,565.79048,0.4624,2260.25363,2259.13351,2261.13867,0.01,6.76,1110894,0,1110894
6308,4,3117225.9375,571.56103,1.7502,2283.19413,2282.21495,2283.21781,0.0111,6.42,1055959,0,1055959
6308,3,3580332.625,572.58908,1.5139,1715.54649,1714.74402,1715.74688,0.0103,8.34,1370913,0,1370913
6308,2,2865268.9375,572.81859,0.8398,1143.9782,1143.62153,1143.62153,0.0104,11.23,1846471,0,1846471
6308,2,2092687.75,583.82691,0.7648,1165.98581,1165.63818,1165.63818,0.0109,8.32,1367579,0,1367579
6308,2,10092366.6875,586.8018,0.8344,1172.11848,1171.58796,1171.58796,0.0105,34.7,5705665,0,5705665
6308,3,11341862.25,588.66902,2.5012,1763.78096,1762.98359,1762.98359,0.0108,27.9,4587069,0,4587069
6308,4,1312733.0625,589.53268,0.9832,2354.66882,2354.10055,2355.10341,0.0097,3.46,568231,0,568231
6308,3,2400155.0625,601.32854,0.6339,1801.39656,1800.96215,1800.96215,0.0109,8.28,1361135,0,1361135
6308,2,1545360.4375,609.32033,0.9351,1217.01451,1216.62502,1216.62502,0.0121,5.76,947582,0,947582
6308,4,1662685.6875,609.83403,0.7661,2435.9455,2435.30616,2436.30902,0.0316,3.66,601887,0,601887
6308,2,3344358.375,610.27136,0.6117,1218.85536,1218.52708,1218.52708,0.0116,13.68,2249247,0,2249247
6308,3,4352793.625,610.98347,1.4177,1830.62469,1829.92602,1830.92887,0.0112,11.41,1875568,0,1875568
6308,3,2891915.4375,613.95852,2.0155,1839.68209,1838.85036,1839.85322,0.012,6.46,1062972,0,1062972
6308,3,3768816.9375,618.32324,1.8058,1852.63504,1851.94626,1851.94626,0.0117,10.52,1729265,0,1729265
6308,1,14033585.75,635.33695,0.7828,634.54934,634.32913,634.32913,0.0123,66.62,10954155,0,10954155
6308,3,2750305.5625,636.3581,2.315,1907.0138,1906.05101,1907.05387,0.0134,5.08,834931,0,834931
6308,2,8424873.4375,642.35202,1.0918,1283.17017,1282.68839,1282.68839,0.0125,30.83,5068864,0,5068864
6308,2,1403680.5,643.81977,0.6754,1285.97685,1285.62389,1285.62389,0.0132,5.52,907990,0,907990
6308,3,2906053.1875,644.01752,2.3997,1929.85194,1929.02908,1929.02908,0.0121,7.25,1191386,0,1191386
6308,2,1892297.5625,668.32096,0.9866,1335.05101,1334.62626,1334.62626,0.0132,6.64,1091541,0,1091541
6308,4,6151017.125,672.36337,3.4051,2686.32434,2685.41954,2686.42239,0.0127,13.32,2189727,0,2189727
6308,3,16473050.5,674.35361,4.3415,2020.83889,2020.03737,2020.03737,0.013,40.94,6732621,0,6732621
6308,4,3237154.6875,679.58014,0.7715,2715.14096,2714.2875,2715.29035,0.0136,6.1,1003523,0,1003523
6308,1,2561798.625,688.33066,0.6693,687.5372,687.32283,687.32283,0.0136,12.25,2013654,0,2013654
6308,2,3719620.6875,689.8978,1.7679,1378.45283,1377.77995,1377.77995,0.0141,11.25,1849312,0,1849312
6308,3,20383492.5,691.37609,3.3855,2071.93227,2071.1048,2071.1048,0.0137,50.19,8253578,0,8253578
6308,4,1658276.5,696.35917,0.8551,2782.05209,2781.40409,2782.40695,0.0141,3.57,587546,0,587546
6308,2,2582782.3125,704.8661,0.7421,1408.10652,1407.71655,1407.71655,0.014,9.61,1579953,0,1579953
6308,3,1821921.8125,714.69658,0.7997,2141.57313,2141.06545,2142.06831,0.0148,5.48,900344,0,900344
6308,2,6973020.1875,715.38651,1.726,1429.4125,1428.75737,1428.75737,0.0149,20.94,3443355,0,3443355
6308,3,2934583.8125,719.3673,2.9608,2156.91819,2155.07629,2157.08143,0.0147,3.65,600570,0,600570
6308,4,4393368.75,731.0986,2.7186,2921.35926,2920.36231,2921.36516,0.0152,7.73,1271659,0,1271659
6308,2,1565428.0625,732.92173,0.9071,1464.25668,1463.82782,1463.82782,0.0148,5.45,896486,0,896486
6308,3,2493015.125,738.98395,0.8078,2214.44603,2213.92879,2214.93165,0.0152,7.34,1206712,0,1206712
6308,3,5475635.5625,747.72206,1.1342,2240.99229,2240.14467,2241.14752,0.015,10.73,1764843,0,1764843
6308,3,1784921.9375,751.74026,1.6852,2253.21963,2252.20238,2253.20524,0.0157,3.47,570722,0,570722
6308,3,2648116.4375,754.05353,0.6975,2260.16266,2259.1335,2260.13636,0.0163,3.53,579868,0,579868
6308,3,2605845,761.74625,2.6183,2283.13187,2282.21696,2283.21982,0.0157,5.36,880729,0,880729
6308,5,2100025.625,762.78265,0.9924,3810.40892,3808.87415,3810.87952,0,0,0,0,0
6308,2,1085553.8125,764.89995,0.8607,1528.28831,1527.78389,1528.78675,0.0157,3.28,539732,0,539732
6308,3,1387120.4375,785.70935,0.9481,2354.68552,2354.10555,2355.10841,0.0164,3.55,584356,0,584356
6308,3,2426198.4375,787.06497,1.9804,2359.16448,2358.17354,2359.1764,0.0172,4.8,790124,0,790124
6308,2,1657160.375,790.90509,0.9711,1580.26913,1579.79454,1579.79454,0.0168,5.32,874191,0,874191
6308,1,1401168.4375,805.40471,0.1652,804.8792,804.39689,804.39689,0.0194,4.44,729757,0,729757
6308,4,1057233.5,811.61479,0.9888,3243.92261,3242.42785,3243.43071,0,0,0,0,0
6308,1,1216999.75,826.40542,0.4772,825.82989,825.3976,825.3976,0.0163,4.22,693990,0,693990
6308,2,1415819.75,831.94176,0.6438,1662.28033,1661.86787,1661.86787,0.0181,5.07,833366,0,833366
6308,2,2980966.5625,832.40535,0.6213,1663.51419,1662.79505,1662.79505,0.0172,8.31,1366693,0,1366693
6308,2,1154036.75,838.9257,0.8821,1676.3555,1675.83704,1676.8399,0.0167,3.39,556698,0,556698
6308,2,1561428.0625,845.4344,0.8812,1689.31356,1688.85315,1688.85315,0.0171,5.14,845086,0,845086
6308,2,4767549.625,848.38585,1.82,1695.51689,1694.75606,1694.75606,0.0186,12.54,2062768,0,2062768
6308,2,2004647.125,853.91819,0.8563,1706.27754,1705.82073,1705.82073,0.0193,6.62,1088388,0,1088388
6308,1,2878486,857.4944,0.4143,856.69334,856.48658,856.48658,0.0186,13.9,2285433,0,2285433
6308,2,2217866.125,858.38137,0.9459,1715.24944,1714.74572,1715.74858,0.0201,6.72,1105385,0,1105385
6308,3,2633378.5625,865.43364,4.0496,2594.41737,2593.27888,2594.28174,0.0219,3.83,629489,0,629489
6308,2,7552565.625,882.50091,1.9713,1763.79657,1762.98618,1762.98618,0.0203,18.59,3056237,0,3056237
6308,2,2025672.375,891.48124,0.666,1781.38104,1780.94683,1780.94683,0.0198,6.98,1147456,0,1147456
6308,2,2854471.375,893.91965,0.7422,1786.27315,1785.82366,1785.82366,0.0194,9.57,1574086,0,1574086
6308,3,4426442.875,896.14791,3.2052,2686.52183,2685.42336,2686.42621,0.0222,6.52,1071992,0,1071992
6308,1,2990277.1875,896.55271,0.9651,895.86717,895.54489,895.54489,0.0205,12.34,2029838,0,2029838
6308,3,1847476.4375,905.43704,2.6241,2714.32753,2713.28471,2714.28756,0.02,3.05,502233,0,502233
6308,2,2588395.0625,915.97259,2.3921,1830.91417,1829.92734,1830.9302,0.0212,4.8,788598,0,788598
6308,2,1484320.4375,926.98218,0.9818,1852.4587,1851.94973,1852.95259,0.0212,4.44,730256,0,730256
6308,1,3893922.125,944.53731,0.6848,943.81325,943.52949,943.52949,0.022,16.99,2793346,0,2793346
6308,3,2754178.9375,974.46281,2.4192,2921.49744,2920.36095,2921.36381,0.0226,3.71,609514,0,609514
6308,2,6711814.5,979.99278,2.8,1958.82381,1957.97026,1958.97312,0.0229,15.31,2516844,0,2516844
6308,2,7522768.5,1011.02735,3.1895,2020.90112,2020.03935,2021.04221,0.0241,16.51,2714109,0,2714109
6308,1,6917060.375,1034.55901,1.2041,1034.34118,1033.55118,1033.55118,0.0249,20.1,3305812,0,3305812
6308,2,7068400.375,1057.45084,3.576,2113.74625,2112.88211,2113.88497,0.0428,15.09,2481330,0,2481330
6308,1,5503039.25,1057.58506,0.9915,1056.94112,1056.57724,1056.57724,0.0248,21.32,3505905,0,3505905
6308,1,2113229.75,1074.57925,0.8571,1073.97542,1073.57143,1073.57143,0.027,7.67,1261192,0,1261192
6308,2,2318967.0625,1079.04802,1.3074,2157.0989,2156.08174,2157.0846,0.0266,3.45,566912,0,566912
6308,1,2873692.8125,1104.5569,0.7391,1103.87864,1103.54907,1103.54907,0.028,11.73,1928970,0,1928970
6308,2,18084030.5,1107.97255,5.7737,2214.85832,2213.92965,2214.93251,0.027,36.5,6002492,0,6002492
6308,1,1544832.0625,1172.59668,0.8055,1171.94546,1171.58886,1171.58886,0.0283,6.06,996179,0,996179
6315,2,27540130.25,448.7796,1.7114,895.9922,895.54355,895.54355,0.0072,105.54,17338166,0,17338166
6315,3,1160857.75,461.22725,0.6462,1381.16242,1380.65908,1381.66193,0.0073,3.52,577760,0,577760
6315,2,10908678.25,517.7826,0.7856,1033.87258,1033.54955,1033.54955,0.0088,45.01,7394386,0,7394386
6315,4,12875184.25,518.78365,3.8831,2071.86657,2071.10328,2071.10328,0.0088,33.67,5530475,0,5530475
6315,3,1378221.25,525.26198,0.8801,1573.2668,1572.76174,1573.7646,0.0094,4.17,684628,0,684628
6315,3,1668446.8125,527.60512,0.8322,1580.22689,1579.7919,1579.7919,0.0091,5.75,945174,0,945174
6315,2,13664973.875,529.2377,1.8193,1056.98955,1056.45976,1056.45976,0.0091,48.04,7891344,0,7891344
6315,1,4927485.125,532.27368,0.5266,531.41449,531.26585,531.26585,0.0089,25.55,4197639,0,4197639
6315,4,2334361.3125,536.27305,1.5323,2142.01716,2141.06022,2142.06307,0.0096,4.03,661826,0,661826
6315,2,15869904.5,537.79221,1.6885,1074.076,1073.56877,1073.56877,0.0095,57.57,9457868,0,9457868
6315,1,6096705.8125,543.34711,0.6694,542.5111,542.33929,542.33929,0.0095,30.76,5052817,0,5052817
6315,5,5481286.25,543.66416,3.2221,2714.30498,2713.28168,2714.28454,0.0092,10.66,1750998,0,1750998
6315,4,3353118.5625,565.79098,0.7618,2260.24189,2259.13282,2260.13567,0.0102,3.79,621987,0,621987
6315,4,1697236.75,569.82309,0.9047,2276.69699,2275.26104,2276.2639,0,0,0,0,0
6315,4,2126240,571.56072,0.1547,2282.92827,2282.21208,2283.21493,0.01,3.7,607476,0,607476
6315,3,2460447,572.58901,0.3631,1715.10278,1714.74355,1714.74355,0.0103,9.61,1578369,0,1578369
6315,2,2462255.125,572.81883,0.5572,1143.92402,1143.62201,1143.62201,0.0101,10.48,1720866,0,1720866
6315,2,1684116.75,583.82699,0.979,1166.03257,1165.63834,1165.63834,0.0105,6.23,1022840,0,1022840
6315,2,10110138.5,586.80169,1.5861,1172.13057,1171.58774,1171.58774,0.0105,34.38,5648577,0,5648577
6315,3,9712043,588.6688,2.3156,1763.67581,1762.98294,1762.98294,0.0107,26.54,4359102,0,4359102
6315,3,1201951.625,594.32087,0.7229,1781.36531,1779.93912,1780.94198,0,0,0,0,0
6315,3,2149771.75,601.32851,2.452,1801.86798,1800.96089,1801.96375,0.0096,4.4,722531,0,722531
6315,4,1276977.625,609.8333,0.0121,2435.72026,2435.30189,2435.30189,0.023,4.54,746552,0,746552
6315,2,2756693.0625,610.27109,0.3226,1218.79106,1218.52652,1218.52652,0.0115,12.36,2031060,0,2031060
6315,3,4296601.1875,610.98345,2.0716,1830.80861,1829.92486,1830.92772,0.0116,8.87,1457475,0,1457475
