frame_num,ims_scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,total_isotopic_abundance,orig_intensity,TIA_orig_intensity,drift_time,cumulative_drift_time
1200,287,3,909,617.33885,0.15,1850.21136,1848.99642,1849.99929,0.1116,41.32,909,0,909,327,289,28.553,34292.5
1200,287,1,842,602.30456,0.0702,601.66664,601.29783,601.29783,0.0625,16.84,842,0,1253,159,302,28.553,34292.5
1200,287,1,668,620.31734,0.0354,619.69297,619.31061,619.31061,0.0758,55.67,668,0,1037,9,18,28.553,34292.5
1200,288,3,6337,598.65691,0.0207,1794.13488,1792.95055,1793.95343,0.0725,792.13,6337,2828,15299,3756,10125,28.653,34411.98
1200,288,2,1517,547.8102,0.0238,1094.27788,1093.60693,1093.60693,0.0644,379.25,1517,0,2481,1202,2068,28.653,34411.98
1200,288,3,890,683.69529,0.1126,2049.40367,2048.06771,2049.0706,0.0948,178,618,0,1508,404,974,28.653,34411.98
1200,288,1,884,703.35457,0.0338,702.77404,702.34784,702.34784,0.0553,22.67,884,0,1346,46,76,28.653,34411.98
1200,288,3,849,616.96965,0.2272,1849.15922,1847.94428,1848.94715,0.0607,849,329,466,1644,383,505,28.653,34411.98
1200,288,5,711,557.32415,0.1569,2783.30411,2781.51664,2782.51953,0.0605,47.79,573,908,2192,255,765,28.653,34411.98
1200,288,1,681,599.95229,0.117,599.31391,598.94556,598.94556,0.0959,97.29,681,0,681,30,30,28.653,34411.98
1200,288,3,647,670.98272,0.0697,2011.28314,2009.97151,2010.97438,0.0761,647,444,510,1601,94,296,28.653,34411.98
1200,288,1,616,586.63878,0.0969,585.98915,585.63206,585.63206,0.0649,19.25,616,0,616,95,95,28.653,34411.98
1200,288,3,612,601.65594,0.0599,1803.12043,1801.9346,1802.93747,0.0647,122.4,546,0,1158,416,474,28.653,34411.98
1200,289,3,5211,598.65841,0.0172,1794.13737,1792.9529,1793.95577,0.0761,434.25,5185,2735,14162,2558,7818,28.752,34531.47
1200,289,3,1110,683.65426,0.1616,2049.26842,2047.93246,2048.93535,0.102,85.38,818,569,2497,555,1363,28.752,34531.47
1200,289,3,905,703.69224,0.1545,2108.43,2107.05367,2108.05655,0.1201,37.71,905,0,905,255,255,28.752,34531.47
1200,289,2,859,547.8132,0.0398,1094.28389,1093.61295,1093.61295,0.0697,66.08,859,0,1429,556,616,28.752,34531.47
1200,289,3,830,553.93691,0.145,1659.89172,1658.79056,1658.79056,0.0813,13.83,830,0,1640,197,226,28.752,34531.47
1200,289,1,762,670.99008,0.031,670.39388,669.98335,669.98335,0.0756,76.2,762,0,1128,427,735,28.752,34531.47
1200,289,1,669,601.31583,0.0797,600.67775,600.3091,600.3091,0.1228,55.75,669,0,1031,5,260,28.752,34531.47
1200,289,5,525,557.50152,0.1276,2783.25855,2781.47108,2782.47394,0.08,9.21,525,0,525,8,8,28.752,34531.47
1200,290,3,4385,598.65661,0.0435,1794.13396,1792.94964,1793.95251,0.072,1461.67,4385,2719,11674,2519,6809,28.852,34650.95
1200,290,3,1274,703.38137,0.2325,2108.50011,2107.12393,2108.12681,0.078,424.67,1274,463,3554,296,856,28.852,34650.95
1200,290,3,890,553.95948,0.1369,1659.95942,1658.85826,1658.85826,0.0671,127.14,890,0,1503,34,167,28.852,34650.95
1200,290,3,755,684.02671,0.1013,2050.35716,2049.02105,2050.02394,0.0802,34.32,744,539,2038,653,1909,28.852,34650.95
1200,290,3,618,601.334,0.1975,1802.13683,1800.95115,1801.95403,0.0621,206,396,516,1918,43,486,28.852,34650.95
1200,291,3,1859,598.99042,0.1563,1795.13557,1793.9511,1794.95397,0.1023,232.38,1859,384,4040,1006,1871,28.951,34770.44
1200,291,3,1671,683.67638,0.144,2049.41452,2048.07856,2049.08145,0.0646,75.95,1172,868,3711,1227,2704,28.951,34770.44
1200,291,3,1097,553.95821,0.1414,1659.95562,1658.85445,1658.85445,0.088,99.73,1097,0,2086,93,380,28.951,34770.44
1200,291,3,1073,703.38904,0.2077,2108.52312,2107.14694,2108.14982,0.076,56.47,1073,527,2961,174,365,28.951,34770.44
1200,292,3,1597,598.66078,0.0565,1794.10345,1792.91898,1793.92186,0.0648,159.7,1343,996,3936,1283,2433,29.051,34889.93
1200,292,3,1235,684.01559,0.2303,2050.34688,2049.01077,2050.01366,0.0671,56.14,675,0,1910,593,887,29.051,34889.93
1200,292,3,1118,703.37321,0.1487,2108.46927,2107.09294,2108.09582,0.0817,86,739,460,2317,112,344,29.051,34889.93
1200,292,1,1036,602.33668,0.0211,601.69875,601.32995,601.32995,0.0619,129.5,1036,0,1373,47,49,29.051,34889.93
1200,292,3,829,774.69729,0.2335,2321.56998,2320.06879,2321.07168,0.1225,276.33,829,0,829,45,45,29.051,34889.93
1200,292,3,762,675.72714,0.1961,2025.41408,2024.09104,2025.09392,0.1074,12.92,705,749,2216,37,637,29.051,34889.93
1200,292,3,721,596.66938,0.0884,1788.16208,1786.98795,1786.98795,0.0524,34.33,721,0,1283,339,496,29.051,34889.93
1200,292,1,678,683.68067,0.0906,683.08644,682.67394,682.67394,0.0897,45.2,678,0,678,597,597,29.051,34889.93
1200,292,3,512,750.08173,0.1367,2247.68083,2246.22212,2247.22502,0.0733,13.84,512,0,965,16,32,29.051,34889.93
1200,293,2,1378,602.34117,0.038,1203.39858,1202.66888,1202.66888,0.066,114.83,1378,0,2180,55,185,29.15,35009.41
1200,293,3,1184,683.66515,0.1955,2049.32294,2047.98698,2048.98986,0.0765,107.64,437,424,2416,673,1447,29.15,35009.41
1200,293,3,1058,675.71219,0.0723,2025.47961,2024.15657,2025.15945,0.0906,42.32,925,696,2679,290,876,29.15,35009.41
1200,293,3,1017,774.7219,0.2285,2322.57782,2321.07648,2322.07937,0.0618,78.23,986,362,2365,85,205,29.15,35009.41
1200,293,3,884,598.97683,0.1894,1795.15311,1793.96848,1794.97136,0.0699,80.36,649,0,1533,572,998,29.15,35009.41
1200,293,3,706,749.40821,0.1468,2246.69622,2245.23767,2246.24056,0.0682,78.44,491,338,1535,133,272,29.15,35009.41
1200,293,3,702,554.29244,0.2416,1660.95844,1659.85712,1659.85712,0.0481,11.9,702,0,1012,255,411,29.15,35009.41
1200,293,3,590,596.66539,0.1572,1788.25212,1787.06855,1788.07142,0.0601,29.5,459,0,1049,391,788,29.15,35009.41
1200,293,3,584,611.98262,0.1405,1834.13664,1832.92769,1833.93058,0.0627,584,584,0,1139,275,575,29.15,35009.41
1200,293,1,549,555.31985,0.0471,554.65419,554.31312,554.31312,0.0494,183,549,0,549,243,243,29.15,35009.41
1200,294,3,2233,675.70454,0.2236,2025.41634,2024.09345,2025.09633,0.0735,32.84,2233,1153,5764,270,2075,29.25,35128.9
1200,294,2,1760,602.32984,0.0662,1203.37593,1202.64623,1202.64623,0.0832,125.71,1760,733,3840,394,731,29.25,35128.9
1200,294,3,827,774.38517,0.1153,2321.63638,2320.13534,2321.13823,0.1065,827,827,426,2077,152,347,29.25,35128.9
1200,294,3,726,703.36063,0.1569,2108.48042,2107.10409,2108.10697,0.095,36.3,305,340,1371,48,256,29.25,35128.9
1200,294,3,717,684.00791,0.1452,2049.33661,2048.00065,2049.00354,0.1074,10.1,717,0,1335,496,1008,29.25,35128.9
1200,295,2,3001,602.33988,0.0267,1203.396,1202.66631,1202.66631,0.0688,1000.33,3001,742,5313,256,815,29.349,35248.38
1200,295,3,1972,675.72717,0.0688,2025.48423,2024.16134,2025.16421,0.0943,1972,1972,1084,5268,1079,2174,29.349,35248.38
1200,295,2,759,609.35012,0.0534,1217.42788,1216.68678,1216.68678,0.0578,94.88,759,0,1362,259,280,29.349,35248.38
1200,295,3,566,671.34721,0.2252,2011.33019,2010.01857,2011.02144,0.0547,141.5,566,0,864,230,399,29.349,35248.38
1200,295,2,503,603.84591,0.1325,1206.41781,1205.67837,1205.67837,0.0519,16.77,503,0,503,70,70,29.349,35248.38
1200,295,3,490,640.68175,0.2193,1919.27762,1918.02217,1919.02507,0.088,54.44,490,0,804,255,498,29.349,35248.38
1200,296,2,2202,602.34421,0.0884,1203.40465,1202.67496,1202.67496,0.1009,100.09,2202,653,3890,388,925,29.449,35367.87
1200,296,3,1849,675.70526,0.0402,2025.41847,2024.09559,2025.09846,0.0685,41.09,1849,1067,5273,1390,2343,29.449,35367.87
1200,296,2,979,631.32986,0.187,1261.41464,1260.64626,1260.64626,0.0735,979,979,0,1346,341,512,29.449,35367.87
1200,296,3,938,671.34036,0.1605,2012.3178,2011.00602,2012.00889,0.0669,7.05,867,0,1805,399,427,29.449,35367.87
1200,296,3,807,774.34068,0.1524,2321.62304,2320.12185,2321.12474,0.0718,35.09,695,639,2553,54,410,29.449,35367.87
1200,296,2,788,609.3718,0.0798,1217.47126,1216.73015,1216.73015,0.0444,157.6,788,0,1278,97,107,29.449,35367.87
1200,296,3,734,684.00031,0.1931,2050.31671,2048.98075,2049.98364,0.0492,9.66,734,0,1427,689,1022,29.449,35367.87
1200,297,3,2188,670.9925,0.1308,2011.26881,2009.95733,2010.9602,0.066,1094,2188,1075,5210,2,1058,29.548,35487.36
1200,297,2,2137,602.35299,0.0688,1203.42222,1202.69252,1202.69252,0.0821,118.72,2137,444,3507,271,437,29.548,35487.36
1200,297,3,2086,675.70252,0.1838,2025.41026,2024.08738,2025.09025,0.0711,521.5,2086,820,4212,333,1663,29.548,35487.36
1200,297,3,1311,715.72042,0.0846,2145.52609,2144.13284,2145.13572,0.0595,163.88,732,686,2729,103,678,29.548,35487.36
1200,297,3,1082,774.68569,0.2379,2321.53519,2320.034,2321.0369,0.1134,108.2,1082,0,1082,40,40,29.548,35487.36
1200,298,3,3913,671.00121,0.1491,2011.29492,2009.98344,2010.98631,0.0989,1304.33,3913,1675,9920,785,2339,29.648,35606.84
1200,298,3,2019,715.74556,0.15,2145.62664,2144.23339,2145.23628,0.0618,23.75,1065,689,3773,271,409,29.648,35606.84
1200,298,3,1644,774.71996,0.125,2321.63801,2320.13681,2321.13971,0.1131,164.4,1644,0,1644,158,158,29.648,35606.84
1200,298,2,1408,602.34244,0.0206,1203.40111,1202.67142,1202.67142,0.0875,352,1408,506,3032,135,275,29.648,35606.84
1200,298,3,1213,675.72107,0.0617,2025.46981,2024.14678,2025.14966,0.059,12.64,1099,889,4124,374,1744,29.648,35606.84
1200,298,5,775,588.5155,0.1458,2938.42407,2936.54098,2937.54386,0.0636,387.5,775,0,1225,356,806,29.648,35606.84
1200,298,2,767,628.30565,0.1847,1255.36533,1254.59785,1254.59785,0.0506,59,767,0,1429,309,370,29.648,35606.84
1200,298,2,614,617.80625,0.0852,1234.35201,1233.59904,1233.59904,0.0488,122.8,614,0,1057,37,41,29.648,35606.84
1200,299,3,6233,670.9962,0.014,2011.28062,2009.969,2010.97187,0.0892,890.43,5814,5185,20624,987,3469,29.747,35726.33
1200,299,2,1457,602.33397,0.0495,1203.38418,1202.65448,1202.65448,0.072,112.08,1457,358,2515,51,118,29.747,35726.33
1200,299,3,1252,774.36844,0.0834,2321.62452,2320.12332,2321.12622,0.092,78.25,1094,1218,3564,276,392,29.747,35726.33
1200,299,3,990,676.05242,0.1126,2026.46846,2025.14527,2026.14815,0.0535,34.14,970,0,1960,289,1057,29.747,35726.33
1200,299,2,971,628.32908,0.0778,1255.41217,1254.6447,1254.6447,0.1022,29.42,971,0,1882,103,194,29.747,35726.33
1200,299,3,939,716.09105,0.1039,2146.57267,2145.17927,2146.18216,0.0701,939,833,536,2771,238,628,29.747,35726.33
1200,299,3,776,752.06492,0.1924,2253.63284,2252.17169,2253.17456,0.0653,35.27,776,0,1465,704,1265,29.747,35726.33
1200,300,3,11432,670.99158,0.0097,2011.28261,2009.97099,2010.97386,0.0911,714.5,10267,8075,35300,1496,6603,29.847,35845.81
1200,300,3,1184,774.35552,0.1307,2321.5351,2320.03391,2321.0368,0.1109,98.67,880,620,3018,188,439,29.847,35845.81
1200,300,2,1173,628.82505,0.1729,1256.40426,1255.63664,1255.63664,0.0838,25.5,1173,357,1872,437,583,29.847,35845.81
1200,300,3,1155,715.74982,0.0758,2145.61906,2144.22581,2145.2287,0.0876,165,1066,689,3346,416,940,29.847,35845.81
1200,300,3,1127,676.00561,0.2496,2026.45677,2025.13358,2026.13646,0.0613,35.22,504,0,1631,35,347,29.847,35845.81
1200,300,1,604,602.83291,0.0705,602.19498,601.82618,601.82618,0.0756,15.49,604,0,604,14,14,29.847,35845.81
1200,301,3,13625,670.99434,0.0184,2011.28549,2009.97386,2010.97673,0.0802,13625,13309,6957,39311,2807,7887,29.946,35965.3
1200,301,2,1854,628.32502,0.0397,1255.40406,1254.63659,1254.63659,0.1013,154.5,1854,337,3163,947,1213,29.946,35965.3
1200,301,1,912,675.7187,0.0338,675.12326,674.71198,674.71198,0.0731,912,912,0,1236,2,71,29.946,35965.3
1200,301,3,575,599.67411,0.2326,1797.18704,1796.00227,1797.00518,0.1373,71.88,575,0,575,122,426,29.946,35965.3
1200,301,3,551,679.70972,0.1476,2037.43262,2036.09847,2037.10135,0.0711,68.88,493,0,1044,8,44,29.946,35965.3
1200,302,3,14274,670.99161,0.0177,2011.2734,2009.96177,2010.96464,0.0883,164.07,12210,7730,41016,2274,8286,30.046,36084.79
1200,302,2,1634,628.33319,0.0508,1255.4204,1254.65293,1254.65293,0.0777,68.08,1634,0,3052,363,744,30.046,36084.79
1200,302,3,667,676.05631,0.0625,2026.45775,2025.13456,2026.13744,0.0843,333.5,429,464,1560,234,558,30.046,36084.79
1200,303,3,11219,670.99707,0.0368,2011.28251,2009.97104,2010.97391,0.0822,1019.91,11219,6934,33068,1887,5016,30.145,36204.27
1200,303,2,1026,628.30989,0.0456,1255.3738,1254.60632,1254.60632,0.0686,171,1026,378,2041,235,398,30.145,36204.27
1200,303,3,909,783.05416,0.1885,2347.77989,2346.26379,2347.26667,0.0678,64.93,643,865,2417,380,927,30.145,36204.27
1200,303,2,685,602.34222,0.0416,1203.40068,1202.67099,1202.67099,0.0667,85.63,685,0,1300,245,256,30.145,36204.27
1200,304,3,6644,670.99082,0.0877,2011.26376,2009.95228,2010.95515,0.0809,3322,6644,2577,17438,707,2052,30.245,36323.76
1200,304,3,1705,783.07148,0.1112,2347.70191,2346.18581,2347.18869,0.0688,426.25,1109,941,4829,1352,3179,30.245,36323.76
1200,304,1,925,602.33088,0.0238,601.69295,601.32415,601.32415,0.0575,231.25,925,0,1257,105,120,30.245,36323.76
1200,304,3,723,675.71503,0.1861,2025.55271,2024.22967,2025.23255,0.1072,72.3,584,458,1765,491,957,30.245,36323.76
1200,304,1,564,628.27794,0.084,627.65478,627.27121,627.27121,0.0579,141,564,0,895,11,129,30.245,36323.76
1200,304,1,541,672.68488,0.1094,672.08898,671.67815,671.67815,0.0479,9.66,541,0,541,205,205,30.245,36323.76
1200,305,3,2688,783.0767,0.1649,2347.72586,2346.20991,2347.21279,0.0763,99.56,2688,1197,6737,673,3537,30.344,36443.24
1200,305,3,2557,671.01062,0.0336,2011.28845,2009.97682,2010.97969,0.0897,42.62,2045,1487,7226,506,1054,30.344,36443.24
1200,305,3,1455,675.70652,0.105,2025.42226,2024.09937,2025.10225,0.0739,39.32,1455,797,3720,548,1486,30.344,36443.24
1200,305,3,837,679.69274,0.0666,2037.39016,2036.05601,2037.05889,0.0923,19.02,702,346,1885,48,618,30.344,36443.24
1200,305,2,766,602.33256,0.0857,1203.38135,1202.65165,1202.65165,0.0811,76.6,766,320,1793,237,744,30.344,36443.24
1200,305,3,585,752.07753,0.0629,2254.62724,2253.16594,2254.16881,0.0753,27.86,509,398,1492,506,968,30.344,36443.24
1200,306,3,1637,783.06806,0.0616,2347.67082,2346.15472,2347.1576,0.1045,51.16,1080,1018,5298,833,2518,30.444,36562.73
1200,306,2,1171,602.35703,0.1105,1203.4303,1202.7006,1202.7006,0.1107,61.63,1171,357,2665,77,451,30.444,36562.73
1200,306,3,1010,671.31684,0.1662,2012.24198,2010.93035,2011.93322,0.073,8.35,1010,0,1822,2,27,30.444,36562.73
1200,306,3,996,679.99694,0.1638,2038.32945,2036.99515,2037.99803,0.0754,20.33,552,0,1548,59,288,30.444,36562.73
1200,306,2,988,664.32904,0.1618,1327.45443,1326.64462,1326.64462,0.0894,197.6,988,0,1351,250,369,30.444,36562.73
1200,306,3,696,676.05348,0.141,2026.46334,2025.1403,2026.14318,0.061,87,696,397,2129,195,941,30.444,36562.73
1200,306,2,654,629.83693,0.2345,1258.42833,1257.66041,1257.66041,0.0515,43.6,654,0,654,325,325,30.444,36562.73
1200,307,3,1746,783.10345,0.1362,2347.66514,2346.14904,2347.15192,0.0641,48.5,959,1746,5226,491,1470,30.543,36682.22
1200,307,3,1504,679.71855,0.2168,2037.44757,2036.11343,2037.11631,0.0795,376,462,858,3094,90,156,30.543,36682.22
1200,307,3,1225,675.72329,0.1139,2025.49585,2024.17281,2025.17569,0.0638,53.26,890,415,2530,433,501,30.543,36682.22
1200,307,2,1023,602.35268,0.1614,1203.4216,1202.69191,1202.69191,0.0803,53.84,1023,551,1997,270,320,30.543,36682.22
1200,307,3,542,752.04991,0.1515,2254.55613,2253.09483,2254.09771,0.0671,41.69,327,0,869,240,465,30.543,36682.22
1200,307,2,465,664.27426,0.1985,1327.34487,1326.53506,1326.53506,0.1777,232.5,465,0,465,98,98,30.543,36682.22
1200,308,3,1262,675.70549,0.103,2025.41918,2024.09629,2025.09917,0.067,315.5,1262,532,2878,281,449,30.643,36801.7
1200,308,3,1193,680.01205,0.105,2038.34567,2037.01138,2038.01426,0.0648,14.73,705,679,2577,417,444,30.643,36801.7
1200,308,2,1139,602.33843,0.0552,1203.39311,1202.66341,1202.66341,0.0712,284.75,1139,0,1743,365,422,30.643,36801.7
1200,308,3,1122,783.08854,0.1323,2347.77099,2346.25488,2347.25777,0.0714,36.19,1033,535,2690,598,1192,30.643,36801.7
1200,308,3,1060,751.68593,0.1959,2253.60686,2252.14571,2253.14859,0.0823,23.56,596,484,2467,815,1572,30.643,36801.7
1200,308,2,651,660.81679,0.1623,1320.44392,1319.63502,1319.63502,0.0607,23.25,536,0,1187,225,650,30.643,36801.7
1200,309,3,1333,751.72967,0.0794,2253.60876,2252.14761,2253.15049,0.0847,78.41,622,850,3399,1188,2971,30.742,36921.19
1200,309,2,1120,664.32126,0.1101,1327.43888,1326.62907,1326.62907,0.1215,86.15,1120,789,2957,609,1173,30.742,36921.19
1200,309,3,1081,679.68932,0.039,2037.37197,2036.03782,2037.0407,0.0868,16.63,986,652,3136,221,1021,30.742,36921.19
1200,309,3,940,633.00254,0.1545,1897.22806,1895.98743,1896.99031,0.0673,235,940,339,2057,131,719,30.742,36921.19
1200,309,3,555,730.04898,0.0974,2188.48802,2187.06815,2188.07103,0.0621,555,310,322,1187,187,281,30.742,36921.19
1200,310,3,1367,752.0538,0.1575,2254.57286,2253.11155,2254.11443,0.0612,170.88,967,425,2759,1353,2306,30.842,37040.68
1200,310,3,1290,633.00406,0.0594,1897.18546,1895.94468,1896.94757,0.0869,258,1113,811,3214,620,1309,30.842,37040.68
1200,310,2,785,664.84345,0.1674,1328.48342,1327.67346,1327.67346,0.1249,196.25,785,0,1124,499,554,30.842,37040.68
1200,310,3,774,675.72667,0.237,2025.48271,2024.15982,2025.1627,0.091,70.36,774,0,1445,277,501,30.842,37040.68
1200,310,2,741,602.35339,0.1528,1203.42303,1202.69333,1202.69333,0.0567,247,741,0,1283,50,87,30.842,37040.68
1200,310,1,525,751.70611,0.1623,751.15361,750.69938,750.69938,0.0807,65.63,525,0,950,450,614,30.842,37040.68
1200,310,3,730,730.70993,0.1996,2190.52963,2189.10961,2190.11249,0.076,86.57,524,0,1130,1,76,30.842,37040.68
1200,311,2,2906,664.33564,0.1787,1327.46762,1326.65782,1326.65782,0.0693,968.67,2906,0,3642,1522,1842,30.941,37160.16
1200,311,3,1182,751.73401,0.2266,2252.63996,2251.17896,2252.18184,0.0937,47.28,1182,578,2085,877,1481,30.941,37160.16
1200,311,3,957,633.3291,0.2472,1898.30111,1897.06017,1898.06306,0.0726,29.91,514,0,1471,183,566,30.941,37160.16
1200,311,2,899,602.34993,0.069,1203.4161,1202.68641,1202.68641,0.0659,224.75,899,0,1714,228,486,30.941,37160.16
1200,311,3,732,730.36571,0.0775,2189.472,2188.05198,2189.05486,0.0749,81.33,542,437,1711,234,309,30.941,37160.16
1200,311,2,495,667.35896,0.1953,1333.60267,1332.70447,1332.70447,0.0529,61.88,495,0,495,214,214,30.941,37160.16
1200,312,2,2211,602.33138,0.1162,1203.379,1202.6493,1202.6493,0.0681,221.1,2211,0,2807,231,234,31.041,37279.65
1200,312,2,1742,664.35821,0.1145,1327.51276,1326.70296,1326.70296,0.097,580.67,1742,888,3818,284,1031,31.041,37279.65
1200,312,3,1241,632.99055,0.1231,1897.15568,1895.91489,1896.91778,0.0664,112.82,753,774,3136,518,1714,31.041,37279.65
1200,312,2,670,667.35469,0.1216,1333.59413,1332.69593,1332.69593,0.0567,17.63,670,0,1042,273,412,31.041,37279.65
1200,312,4,622,719.87987,0.2419,2876.33203,2874.48976,2875.49258,0.1104,38.88,622,0,622,35,35,31.041,37279.65
1200,312,3,502,676.08021,0.1911,2026.38902,2025.06583,2026.0687,0.0874,502,430,0,932,263,326,31.041,37279.65
1200,313,2,2805,664.32714,0.0389,1327.45063,1326.64082,1326.64082,0.084,93.5,2805,973,5564,1570,3033,31.14,37399.13
1200,313,2,1931,602.33524,0.024,1203.38672,1202.65703,1202.65703,0.0854,52.19,1931,566,3593,253,702,31.14,37399.13
1200,313,3,842,841.46815,0.0869,2523.01051,2521.38443,2522.38731,0.0717,60.14,535,324,2029,462,1249,31.14,37399.13
1200,313,1,698,665.82097,0.063,665.22402,664.81424,664.81424,0.0594,17.45,698,0,1124,591,638,31.14,37399.13
1200,313,3,849,632.99962,0.1983,1897.2193,1895.97867,1896.98156,0.1507,20.21,667,0,1516,316,646,31.14,37399.13
1200,313,3,509,752.05448,0.1638,2253.60152,2252.14037,2253.14324,0.1344,169.67,509,0,509,193,193,31.14,37399.13
1200,314,2,3609,664.32978,0.0447,1327.45591,1326.64611,1326.64611,0.067,171.86,3609,1160,6567,2164,3786,31.239,37518.62
1200,314,2,846,680.81662,0.042,1360.5329,1359.6198,1359.6198,0.0894,31.33,846,424,2103,416,1075,31.239,37518.62
1200,314,3,627,675.71005,0.2475,2024.42997,2023.10708,2024.10995,0.0634,6.15,627,351,1341,224,347,31.239,37518.62
1200,315,2,3324,664.32848,0.0393,1327.45331,1326.64351,1326.64351,0.0756,3324,3324,830,6007,972,3013,31.339,37638.11
1200,315,2,865,680.81442,0.063,1360.5285,1359.61539,1359.61539,0.1017,288.33,865,0,1513,569,741,31.339,37638.11
1200,315,3,714,737.01417,0.2342,2209.53149,2208.09915,2209.10204,0.0895,54.92,447,0,1161,535,807,31.339,37638.11
1200,315,2,692,707.38603,0.1258,1413.70963,1412.7586,1412.7586,0.0522,10.09,692,288,1939,68,686,31.339,37638.11
1200,315,3,680,841.79102,0.1769,2523.93507,2522.30898,2523.31187,0.0847,21.25,580,0,1260,597,1042,31.339,37638.11
1200,316,2,2377,664.3256,0.044,1327.44754,1326.63774,1326.63774,0.0783,792.33,2377,1406,5435,1216,2680,31.438,37757.59
1200,316,3,1635,736.69331,0.1205,2208.50093,2207.06874,2208.07163,0.0667,33.37,1223,818,3964,916,1958,31.438,37757.59
1200,316,3,1018,841.45773,0.1143,2522.97511,2521.34903,2522.35191,0.0901,20.78,505,443,2313,600,1650,31.438,37757.59
1200,316,2,920,680.81466,0.1284,1360.52897,1359.61586,1359.61586,0.0735,102.22,920,0,1509,803,1156,31.438,37757.59
1200,316,3,808,724.06019,0.1781,2170.55969,2169.14254,2170.14541,0.0492,26.93,278,0,1086,657,659,31.438,37757.59
1200,316,2,496,707.40381,0.2464,1413.74521,1412.79417,1412.79417,0.0825,12.52,496,465,1712,164,623,31.438,37757.59
1200,317,2,2186,664.32535,0.0377,1327.44705,1326.63725,1326.63725,0.0798,2186,2186,624,4332,1059,2122,31.538,37877.08
1200,317,3,1707,736.70881,0.0681,2208.50724,2207.07505,2208.07794,0.0849,284.5,1245,923,4167,909,2406,31.538,37877.08
1200,317,2,1054,681.33099,0.2325,1361.57109,1360.64853,1360.64853,0.045,175.67,1054,0,1353,681,950,31.538,37877.08
1200,317,3,1038,724.02833,0.0909,2170.54234,2169.12519,2170.12806,0.0799,103.8,756,492,2286,398,954,31.538,37877.08
1200,317,3,958,841.78681,0.1283,2522.96344,2521.33736,2522.34024,0.1136,479,958,0,958,821,821,31.538,37877.08
1200,317,2,788,707.41847,0.1325,1413.77452,1412.82348,1412.82348,0.0724,394,788,0,1234,139,391,31.538,37877.08
1200,318,2,1513,664.33624,0.0585,1327.46883,1326.65902,1326.65902,0.0843,151.3,1513,466,3415,670,1324,31.637,37996.56
1200,318,3,1240,841.47665,0.206,2522.95249,2521.32641,2522.32929,0.0816,15.31,1088,361,3107,1129,2597,31.637,37996.56
1200,318,3,1111,736.69931,0.1481,2208.42807,2206.99588,2207.99877,0.0812,7.12,1109,640,3260,764,1508,31.637,37996.56
1200,318,3,691,724.01866,0.178,2170.58891,2169.17176,2170.17463,0.0826,34.55,541,279,1511,380,924,31.637,37996.56
1200,318,3,643,663.00794,0.1821,1987.25408,1985.95895,1986.96184,0.061,12.13,397,381,1421,277,793,31.637,37996.56
1200,318,3,576,817.12113,0.13,2449.90534,2448.32174,2449.32462,0.0578,576,565,0,1141,95,200,31.637,37996.56
1200,319,2,2161,664.33184,0.0993,1327.46003,1326.65023,1326.65023,0.0841,540.25,2161,776,3741,1298,2460,31.737,38116.05
1200,319,3,1041,662.6708,0.0776,1986.31696,1985.02198,1986.02487,0.0915,65.06,1038,717,2796,218,744,31.737,38116.05
1200,319,3,885,737.02296,0.0902,2208.47799,2207.0458,2208.04869,0.1144,12.46,885,0,885,449,449,31.737,38116.05
1200,319,3,664,841.34644,0.2356,2521.87683,2520.25075,2521.25363,0.1756,15.09,664,343,1991,409,1165,31.737,38116.05
1200,320,2,1507,664.33631,0.037,1327.46897,1326.65916,1326.65916,0.0748,53.82,1507,592,3161,1049,2264,31.836,38235.54
1200,320,3,1104,662.7031,0.2125,1986.38398,1985.08915,1986.09204,0.0965,220.8,1104,952,3354,294,1149,31.836,38235.54
1200,320,1,630,817.48738,0.0748,816.97616,816.48066,816.48066,0.0642,18.53,630,0,1013,262,354,31.836,38235.54
1200,320,1,575,736.68338,0.2097,736.12861,735.67665,735.67665,0.1577,10.85,575,260,1232,220,838,31.836,38235.54
1200,321,2,1301,664.33265,0.1793,1327.46165,1326.65184,1326.65184,0.0702,30.98,1301,601,2186,771,1197,31.936,38355.02
1200,321,3,1064,662.68253,0.0986,1986.32225,1985.02742,1986.03031,0.0794,212.8,1064,335,3153,377,1170,31.936,38355.02
1200,321,3,626,841.79838,0.1417,2523.9901,2522.36401,2523.3669,0.0867,31.3,418,478,1522,418,1174,31.936,38355.02
1200,321,1,501,841.42322,0.0849,840.92492,840.41649,840.41649,0.0688,27.83,501,0,979,265,702,31.936,38355.02
1200,322,2,1512,664.33579,0.0251,1327.46793,1326.65812,1326.65812,0.0548,47.25,1512,415,3185,803,1941,32.035,38474.51
1200,322,3,1126,699.03386,0.1309,2095.44631,2094.08139,2095.08426,0.0712,24.64,616,481,1646,90,240,32.035,38474.51
1200,322,3,585,663.33742,0.2041,1987.28431,1985.98918,1986.99207,0.1221,9.14,585,0,585,174,174,32.035,38474.51
1200,322,3,459,841.44992,0.179,2521.95253,2520.32675,2521.32959,0.2254,153,459,0,459,387,387,32.035,38474.51
