mz	intensity	fwhm
984.555154925407	333953.9	0.02456708	
985.054226206129	157940.6	0.03102807	
985.557134845136	164442.8	0.0232633	
985.870040180807	135206	0.02272078	
986.727321360398	90381.44	0.02642536	
987.011020065153	139110.5	0.02518071	
987.510290258672	158758.4	0.02506279	
988.000232819158	162588.9	0.02837949	
988.238828135927	116605.6	0.02269139	
989.005624307469	608352.4	0.02216761	
989.50711272092	745632.2	0.02240096	
989.758291688949	216414.8	0.0213164	
990.010599161691	351271.3	0.02223711	
990.096261461666	433998.8	0.02192453	
990.425627158653	631833.6	0.02356469	
990.760049750791	112344.3	0.01863937	
991.096298163284	110796.9	0.02519359	
991.50153295629	173909.2	0.0196459	
991.81675800948	168570.3	0.03019487	
992.000574237295	150041.8	0.02313899	
992.153101634283	301006.1	0.02042535	
992.503389495269	203559.6	0.02600439	
992.768882215933	138001.9	0.02126545	
992.816840234228	127752.8	0.01848708	
993.082830900686	121588	0.0262519	
993.154060513127	235602.3	0.02069109	
994.196329515532	120050.3	0.03473536	
995.246581014838	141469	0.02529256	
995.480546822429	130409	0.01907625	
995.807181011782	130822	0.02309773	
997.147709736629	165651.9	0.02244539	
997.480818739672	156416.7	0.04056319	
997.588507703012	287596.1	0.02446364	
999.624401566717	126276.6	0.02003342	
1000.00410311384	381418.9	0.02395373	
1000.50416780335	465950.1	0.03618214	
1001.00902796966	449427.2	0.0213591	
1001.49650875361	145205.7	0.02715313	
1002.0155734935	107297.1	0.02852547	
1002.08094725062	98438.19	0.02603692	
1002.18653286427	185646.7	0.02454074	
1002.52319955442	252813.3	0.02315034	
1002.85615502203	272846.1	0.02355494	
1002.99884747326	1290720	0.0230076	
1003.1567138555	103102.8	0.02552252	
1003.19354813547	125804.9	0.01876026	
1003.50140717443	1025342	0.02658812	
1004.0027507746	546591.8	0.02686574	
1004.45785557786	195505.3	0.02630063	
1004.50671665955	317706.6	0.03401945	
1005.02656204834	349314	0.02445121	
1005.47129685512	132366.2	0.02332888	
1005.52696106755	602082	0.02307819	
1005.89430313428	113502	0.03611592	
1006.028124417	250928.6	0.02638069	
1006.20371211632	372931.7	0.0217337	
1006.53757795922	593059.6	0.02838357	
1006.87377656026	607709.8	0.02471254	
1007.07625037458	120713.6	0.03788036	
1007.20829185226	392164	0.02200601	
1007.54331635355	188032.2	0.02280017	
1008.53955337765	251813.2	0.02082741	
1008.87276738087	162719	0.02530454	
1009.87490137382	138702.3	0.03585653	
1010.0158395145	164987.4	0.02597126	
1010.99085390568	280440.4	0.02358698	
1011.47958875112	236616.4	0.03440773	
1011.65879146006	124060	0.02573808	
1011.71244436636	124038.6	0.02945757	
1012.1057018587	136842	0.0244144	
1012.25271539995	126885.5	0.0208622	
1012.48576797401	258676.4	0.0276283	
1012.60091486113	144545.6	0.02037212	
1013.00200629261	133291.9	0.02823577	
1013.52187595514	203264.4	0.02549115	
1013.99470095037	188028	0.02640479	
1014.50886944193	125247.9	0.02201061	
1015.17936578991	226246.9	0.03191752	
1016.19419987791	143426.4	0.03441789	
1016.63275281926	115213	0.02800109	
1016.8643665528	115882.2	0.02739184	
1017.55807096937	1476019	0.02432314	
1018.02342931319	226423.8	0.0357958	
1018.21229887198	111523.2	0.02265546	
1018.56095486331	1014904	0.0249838	
1019.34303922157	159599	0.02591265	
1019.56447877339	182583.8	0.02625459	
1021.18598716992	251146.4	0.02318713	
1021.5287888977	220106	0.02429706	
1022.53931787477	127376.1	0.02395908	
1025.45135033666	115498.2	0.02594577	
1026.55249085049	383500.2	0.03306388	
1026.79078237572	115729.3	0.02663853	
1026.84870209765	101184.9	0.02443317	
1026.88705840018	198707.2	0.02238556	
1027.0962812955	184767.3	0.02183635	
1027.21763272296	169966.7	0.02311615	
1027.84297225631	207726.1	0.02611407	
1028.09692063112	115218.7	0.0223562	
1028.26642989319	154961.5	0.02211943	
1028.48598698147	203308.8	0.03827685	
1028.83354243211	145820.2	0.02839625	
1028.98953749806	170090.7	0.02493922	
1029.173984287	135128.6	0.02803528	
1029.3883439686	107251.3	0.02388115	
1029.50194813316	159544.8	0.02724579	
1029.92378400954	114673.6	0.02673194	
1030.49743243569	127014	0.06702109	
1030.57396263072	108745.2	0.0206819	
1031.04970094635	121912.6	0.03051986	
1031.506237976	150208.9	0.02425185	
1031.75281957785	121639.5	0.02295464	
1031.79354978798	133688.2	0.02158439	
1031.84688572276	223515.2	0.02881198	
1032.18718327773	270337.8	0.03043437	
1032.51903592842	121153.9	0.02580039	
1032.76598185329	133849.4	0.02330516	
1032.83257731351	141590.4	0.02049299	
1032.93082002649	93208.28	0.02859395	
1032.97771492964	124538.5	0.03275099	
1033.10399624988	122113.9	0.02624699	
1033.16987220483	108281.8	0.04147979	
1034.02181592597	126637.5	0.03177927	
1034.52702239799	104725.6	0.02358791	
1036.98131793586	127950.7	0.02502836	
1037.25637543733	109479.6	0.02572355	
1037.48820753966	136424.5	0.02554709	
1039.15035447824	95029.91	0.02864623	
1039.87966439514	95454.75	0.02838187	
1040.80961712068	131700.9	0.03241225	
1041.19964923926	179238.7	0.02815414	
1041.49311413398	134748.5	0.02518187	
1042.48725283827	231909.7	0.02191304	
1042.52055649629	100480.4	0.02326323	
1042.82650998206	221894.4	0.02769455	
1042.97636791655	141998.8	0.02288576	
1044.53157839189	179917.7	0.02727557	
1044.76939979512	153374.7	0.02662038	
1044.82872646322	105814.5	0.02549507	
1045.02544725299	413962.7	0.02794995	
1045.27400273726	595197.7	0.02464423	
1045.52690382529	523490.1	0.02413978	
1045.77920349758	230384.4	0.03026354	
1046.03088237684	135859.6	0.02341826	
1046.23602905813	100031.5	0.02666322	
1046.48500189724	154346.8	0.02630273	
1047.18610873583	163377.5	0.02033883	
1048.66604967309	114298.6	0.03052142	
1049.51893681621	422415.1	0.03714104	
1049.94362367873	113874.4	0.02818284	
1050.0234218936	475012.6	0.02593746	
1050.52760848468	159320.3	0.02765183	
1051.02491965906	113519	0.02848822	
1051.5266356669	172058.6	0.02574531	
1052.06764696788	112723.4	0.02424399	
1052.53090850511	278689.6	0.02792842	
1052.81790893682	105145.6	0.03150608	
1053.03487325057	337120.5	0.02501482	
1053.14426235337	140011.9	0.02278138	
1054.28058694278	96549.92	0.0278106	
1054.72223158926	123913.2	0.02335783	
1055.4690906827	108543.9	0.03348339	
1057.49527126344	201813.6	0.02396514	
1058.01905131335	203663.8	0.02621937	
1058.16381728912	209115.3	0.02381279	
1058.26935759692	295172.4	0.02575558	
1058.56371576944	976680.4	0.02549217	
1058.76766628732	117711.4	0.02394587	
1058.85839570833	123868.1	0.02618721	
1059.0647769903	1241038	0.02618426	
1059.1914639756	111973.2	0.02523093	
1059.56571672762	693205.2	0.02478598	
1060.06945676446	205494.5	0.02485197	
1061.55120791283	105388.2	0.02649304	
1062.0177456023	116854.9	0.02254071	
1062.83784825161	324846.1	0.02663804	
1063.1140289365	118690.3	0.03364786	
1063.17884720374	329797.4	0.03014169	
1063.27830165176	108409.9	0.02972879	
1063.50956137734	264259.7	0.02961651	
1063.83811410755	171977.6	0.02613576	
1066.29807559618	152880.5	0.02170917	
1066.49954040504	180721.3	0.02768804	
1066.82550639392	343885.4	0.02720974	
1066.88896917469	113443.3	0.02542093	
1067.0129808503	126284.2	0.03452231	
1067.163570625	356011.8	0.02453719	
1067.49530837264	105996.2	0.02729751	
1067.53898387828	123222	0.03313916	
1068.07392029858	92666.02	0.02854604	
1068.50291525737	99090.06	0.02984934	
1069.83770427575	119408.2	0.03293679	
1070.22491095612	131702.4	0.02716085	
1071.49570420046	370340.5	0.02451763	
1072.08260564338	142007.9	0.0274981	
1072.5114171434	112244	0.03660733	
1073.38739788336	108977.3	0.03441464	
1073.72678272613	121950.3	0.03156865	
1073.9106186477	91005.48	0.02866554	
1074.0581432905	193142.5	0.02310777	
1075.05045478663	125206.9	0.02914263	
1075.14832155099	107525.1	0.02286643	
1075.50762894448	90882.27	0.0296645	
1076.20667465365	107819.4	0.02354457	
1077.15681841457	144532.7	0.03266676	
1077.52461924571	180634.7	0.02808672	
1079.56527879748	141029.4	0.03166724	
1080.13130032361	107753.7	0.02718555	
1080.46608857086	307352.7	0.02780702	
1080.97566380207	134205.9	0.02722464	
1081.16359127953	111099.9	0.02555974	
1081.47200888819	239264.3	0.02526454	
1081.97176611108	150271.3	0.02259082	
1082.60460321702	737772.8	0.0290785	
1083.10607041555	795530.5	0.025778	
1083.60533426339	691688.3	0.02521604	
1084.10882203314	175900.4	0.02319553	
1084.89566164913	110041.4	0.02565355	
1085.04344854123	167651.1	0.02435523	
1085.54760118307	202468.5	0.02563555	
1087.0938263967	213842.5	0.02298853	
1087.59448614258	240062.1	0.02827695	
1090.04227731134	303407.1	0.02589551	
1090.13713290557	158324.1	0.02554943	
1090.54750594574	164934.9	0.0231465	
1090.86906041576	123288.8	0.0323429	
1091.98755323306	111767.6	0.02823668	
1092.86366903464	184573.2	0.02623258	
1093.20002379681	108573.3	0.02777411	
1094.20258062452	132734	0.02853681	
1094.32847234531	138035.1	0.03279258	
1094.54100538001	192631.7	0.06144735	
1095.04247547241	375322.8	0.0269204	
1095.55549582471	104722.3	0.02670073	
1096.4556876779	95638.86	0.03205665	
1098.31113839455	143842	0.02872845	
1099.61422682036	270614.7	0.02921448	
1100.53363070159	123241.9	0.03654283	
1100.88645510701	116085	0.02576406	
1103.07093724945	183199.3	0.02622373	
1103.22293450637	141569.5	0.0250922	
1104.57142752601	1739460	0.02778583	
1104.89571126683	124480.9	0.03432811	
1105.22526569659	329732.4	0.02734917	
1105.57689032277	590010.3	0.02406292	
1105.89955984305	285226.1	0.03016999	
1108.61244626566	131478.9	0.02817577	
1108.81548569626	104789.5	0.02931765	
1108.94065859252	169218.6	0.03671799	
1109.27601989826	213934.1	0.0282768	
1110.2502941712	117660.6	0.02791115	
1110.50833546829	1434740	0.02932646	
1111.00913844199	1522579	0.02790944	
1111.51183886692	779219	0.0266883	
1112.01343422162	494830.7	0.02985745	
1113.91568572884	299519.5	0.02472278	
1113.983375138	195682.3	0.02655619	
1114.24917443871	419274.8	0.02790517	
1114.48346412872	270169.3	0.03082211	
1115.48312938112	240233.5	0.02748827	
1117.87070609893	159778.3	0.03229283	
1118.5819756616	134833	0.02744723	
1119.06731628216	150652.1	0.0260432	
1119.60255112117	136913.5	0.02555059	
1120.49857896704	173001.8	0.0287693	
1121.09104767993	565556.4	0.03194451	
1121.59521780814	347350.4	0.02929829	
1121.89171588035	122269.9	0.036071	
1122.09876593718	190084.2	0.02737112	
1122.60301615214	112855.8	0.03082685	
1123.89284147607	104816.5	0.03332838	
1126.3600257507	132344.6	0.02727698	
1128.58424879988	103093.3	0.03236987	
1128.97520943367	124257.5	0.02397734	
1129.56876288912	116005.7	0.03241352	
1130.26738435675	103891.8	0.03790916	
1130.52234642819	351674.3	0.02989613	
1130.86049220413	187205.5	0.0243889	
1131.190146779	129514.8	0.02351461	
1131.60167049888	318281.2	0.02577407	
1133.04226122427	102961.2	0.03209364	
1133.80424029327	109360.5	0.025403	
1133.94385040095	105252	0.03185016	
1135.05237790531	274981.1	0.02835288	
1135.55309837928	215177.2	0.02883876	
1136.09028589108	147329.7	0.02777947	
1136.36040906979	135013.8	0.02736547	
1136.59728735153	175455.4	0.03142204	
1136.75932323923	167802.3	0.0338873	
1136.96347699148	172130.7	0.03511555	
1137.13476065988	95390.17	0.03272687	
1137.59585832021	190966.3	0.04290604	
1140.24655472976	252210.8	0.0299981	
1141.25027198991	134330.8	0.02633669	
1142.89724166464	125131	0.02739877	
1143.24003013887	202072.8	0.03122859	
1145.03892652879	337872.8	0.02923245	
1145.28283146661	192453.9	0.02938939	
1145.53403632088	107364.6	0.0361805	
1146.17400890967	121667	0.03052258	
1146.50000276619	149456	0.02856393	
1147.77331353322	171640.8	0.04805229	
1149.22856917854	238287.7	0.02819916	
1149.56546976192	199314	0.02927214	
1150.26584490831	439417.3	0.03172315	
1150.60224369834	143218.6	0.0302233	
1152.57164228542	383204.6	0.0364007	
1153.07864371326	102559.8	0.03028638	
1154.86001815746	107212.1	0.03141899	
1155.01323346846	112853	0.03794938	
1155.61785222044	103526.4	0.03362795	
1155.93611507894	138344.3	0.02779344	
1156.2649517507	111156.2	0.031845	
1156.93832475585	150194.7	0.03026141	
1158.26128978811	105091	0.04041247	
1158.60901747145	106003.5	0.04031564	
1158.76232207154	168747.5	0.03010631	
1159.35083165897	108439.4	0.03359728	
1160.58761681063	144155.7	0.04102875	
1161.97447293469	155469.1	0.05172034	
1162.59234697582	198121.3	0.02149288	
1163.08946748672	406225.4	0.03233262	
1163.2094909149	104936.2	0.03896521	
1163.5636699451	121618.3	0.03235925	
1163.90655267761	182360.6	0.02771632	
1164.09313639383	137638.1	0.02990882	
1164.2444033914	123026.5	0.02882774	
1165.06796597462	273522.1	0.03221009	
1165.5660940236	303334.2	0.03087924	
1166.06694262989	164261.1	0.02636367	
1166.21570890927	98271.8	0.03192556	
1166.55311251959	153033.7	0.0261578	
1167.57805466186	109550.1	0.02676994	
1172.83833147188	160189.2	0.03513683	
1173.41656407264	120854.6	0.02979945	
1175.59834879384	128409.8	0.03735573	
1177.96493685235	125143.5	0.02703979	
1178.29449906097	120404.8	0.02631316	
1178.56973505591	165285.2	0.02531013	
1178.63182884533	241780.1	0.02941551	
1179.54990182816	148882.3	0.05552668	
1181.55484478637	133358.8	0.02838536	
1184.08307327032	96866.47	0.03460255	
1184.65935338058	119814.7	0.03473627	
1184.93859377938	187892.8	0.03549372	
1185.15758951094	213785.8	0.02956377	
1185.27047405537	120767.6	0.02923573	
1185.87373849083	170490.3	0.02771949	
1185.94390127052	207246	0.03439496	
1187.06262133392	176663.2	0.03263053	
1188.31851475442	143092.8	0.02527397	
1189.57385547504	2132091	0.03060995	
1190.07526235561	3691033	0.03017898	
1190.19795725977	121256.9	0.04126032	
1190.57542278264	1675102	0.03228685	
1191.07868549316	783334	0.03102643	
1191.57885185737	397437.3	0.03110724	
1192.81928432081	112434.7	0.03455584	
1193.67754945055	138267.8	0.030649	
1194.18486393176	202472.4	0.03766457	
1196.56853694001	119434.2	0.03359172	
1197.56102736211	104157.7	0.0423381	
1202.08340108137	159737.4	0.03139192	
1203.09563201564	102899.3	0.03240461	
1205.57169118003	130213.1	0.02834187	
1207.05792565518	356107	0.03061879	
1207.56158984961	414823.7	0.03157208	
1208.10620301242	1461375	0.03069519	
1208.60894071178	2013947	0.0313807	
1209.1090252073	1102751	0.03044697	
1209.61239952805	561868	0.03210329	
1209.93357176876	144374.8	0.02943892	
1210.1068647605	185862.2	0.03056575	
1211.92141067438	107070.1	0.03528937	
1212.58626826168	129837.2	0.04482919	
1213.26154763912	88104.81	0.03751909	
1214.94814485417	548811.7	0.03600896	
1215.28444712852	493308	0.03200804	
1215.35425062073	114270.2	0.03143335	
1215.6187399724	860523.2	0.03175212	
1215.95394848566	596054.6	0.0370154	
1216.11319626829	107749.4	0.03246808	
1216.28515339037	450244.7	0.03391613	
1216.56588598754	117591.6	0.03288706	
1216.61417112287	119627.8	0.03672739	
1218.64423639612	145914	0.03558097	
1218.86834961799	121076	0.03143228	
1221.88830229983	133276	0.04059999	
1222.58572016171	123339.2	0.02834431	
1224.56511267234	120469.3	0.04643001	
1232.14808279282	207040.3	0.03182172	
1232.43745004219	99810.42	0.03687199	
1232.64303677493	112451.3	0.03575321	
1234.83490674062	90395.16	0.0396499	
1235.32227231245	89385.06	0.03949417	
1236.61570616289	124615	0.03359457	
1237.61054872846	204381	0.04489262	
1238.61229180531	112985.1	0.02956282	
1244.12826320075	1137692	0.03382239	
1244.62823853671	998656.6	0.03600228	
1245.12921324795	1068781	0.03570006	
1245.63008595711	458907.8	0.03464272	
1246.13053059938	152490.3	0.05938914	
1249.55821812908	165396.9	0.06066322	
1250.03276505871	168811.8	0.03941952	
1250.28370203024	146765.9	0.03802281	
1250.52752838791	173292.9	0.03360587	
1251.11970273659	98549.45	0.03814539	
1251.58326640962	122801	0.03674977	
1253.09665170023	141272.1	0.05176965	
1255.13967305283	113019.1	0.03547527	
1255.38701472796	127292.7	0.03829914	
1258.08833066505	280106.8	0.03280626	
1258.33425591823	866470.3	0.03409843	
1258.58693363548	1837169	0.0323936	
1258.64004185777	148359.7	0.03228367	
1258.83829194212	1708004	0.03294865	
1259.08657627364	1558721	0.03267935	
1259.34007186356	374185.4	0.02814694	
1259.58850612268	579230.8	0.03610681	
1259.84433115608	191459.5	0.03810552	
1260.09089597546	153755	0.02767522	
1261.61813777351	139417.4	0.03297665	
1263.70284893419	99723.78	0.03741819	
1265.67540604488	274283.3	0.03786108	
1265.96358357893	110362	0.03668079	
1266.18379812526	524241.6	0.03433954	
1266.79261641347	114929.8	0.04354301	
1267.14451606287	429342.1	0.03300652	
1267.64204615181	316590	0.03258517	
1268.14904119447	359375.2	0.03447192	
1268.64822417333	211235.9	0.0332764	
1268.94051622551	107317.1	0.04323757	
1269.87459704138	115298.6	0.0332237	
1271.69226091522	115222.5	0.03737347	
1273.61495642083	290567.4	0.03194562	
1274.11557834689	287112	0.0307399	
1274.62533002748	213861.3	0.03223608	
1276.1244199232	302462.8	0.03968155	
1276.62475636397	532411.8	0.03317856	
1277.13112575725	229799.7	0.03309791	
1277.63085771219	137907.3	0.03431007	
1278.13311359287	138211.4	0.04342709	
1278.63654091584	160496.1	0.04106985	
1279.15722086785	103953.3	0.04754776	
1279.67635191865	107441.4	0.03418433	
1281.12776082208	143949.5	0.04183076	
1281.33910444499	104994.8	0.0381419	
1283.61098136457	108426.8	0.04687447	
1289.32985582883	222064.7	0.05807189	
1289.98878714469	159546.5	0.0315082	
1290.12542368541	128950.8	0.05650006	
1301.2736352493	101872	0.03791698	
1303.11817075935	102323.6	0.0454434	
1303.18491104537	256033.4	0.0381687	
1303.68392589268	246141.8	0.03513192	
1304.19253805087	177807.7	0.03454987	
1304.69637952277	132012.7	0.03384575	
1305.19063237245	122309.7	0.03270014	
1306.12190308358	103768.6	0.03973567	
1307.1099239165	171216.9	0.0367994	
1307.35597175641	146317.1	0.03088358	
1314.15621977726	225480.9	0.03088014	
1314.65342138307	316855.7	0.0383541	
1314.89902913047	119920.3	0.03426023	
1320.00709493366	100417.1	0.0502812	
1320.31578294713	102383.2	0.0368601	
1321.15095192521	173376.4	0.03753826	
1321.97724295783	94510.44	0.04192352	
1324.17022347008	326249.8	0.04054798	
1324.66929473974	161622.9	0.06135515	
1325.29668025467	111212.5	0.03683859	
1325.69593883353	117065.8	0.03970881	
1327.13158479969	160076.6	0.03811128	
1328.64354921405	135900	0.04762946	
1329.15546834185	175795.6	0.03392218	
1331.67924337464	137947.7	0.04352221	
1335.98192509951	119899.6	0.039441	
1336.99042062113	142759	0.05212006	
1340.00424413031	113321.6	0.03627622	
1340.6057730796	142756	0.03399083	
1341.69135789254	133647.5	0.04098442	
1346.06364157345	167447.6	0.05125606	
1346.18517168626	103999	0.04309307	
1356.61002412212	231749.5	0.03856596	
1357.06465300712	112413.8	0.03512675	
1359.65852943854	173116.6	0.03723638	
1363.33412152342	113716.7	0.0364875	
1363.66788977414	127022.3	0.03120259	
1367.20178097648	273666.3	0.03869344	
1367.70357527758	195035.9	0.04241913	
1371.64187101254	123143.8	0.04099162	
1380.94576734275	99705.72	0.04207767	
1382.65603379613	104152.8	0.03900241	
1383.68657023386	127670.5	0.04768748	
1386.93457196101	104799.2	0.03539912	
1392.3709557465	158383.6	0.03607587	
1392.62379750953	113446.1	0.04329065	
1393.37113843463	175322.1	0.0380742	
1395.18230931658	123430.2	0.03982219	
1397.68923420644	243362.3	0.0402745	
1398.11945717671	116721.4	0.04153771	
1402.19551715649	105094.3	0.03989528	
1403.19716255131	122261	0.03288158	
1403.69040609839	484086.5	0.04106928	
1404.19390794754	693723.4	0.04496505	
1404.69331510682	593331.3	0.04243951	
1404.96636198362	131689.1	0.04252194	
1407.50575822986	115325.9	0.0403176	
1408.16543092907	108652	0.03831697	
1408.68262011143	110988.2	0.03309063	
1420.68980327396	177137.6	0.03788951	
1420.99940227223	126316.3	0.04823131	
1426.70113599185	116047.9	0.04313328	
1427.16070808479	198722	0.03769589	
1427.65959673787	180679.4	0.03436412	
1428.16708602951	192039.8	0.03932709	
1432.62017473259	114189.3	0.04957175	
1439.1805644188	162470.6	0.06082057	
1439.67803672232	129336.4	0.0645779	
1440.72724256743	129669.8	0.05203651	
1441.71909993315	100051.3	0.04327306	
1458.73315866117	145351.4	0.03216064	
1466.07247459213	139206.7	0.04065299	
1468.05787824412	96008.75	0.04858014	
1471.63612275933	118341.3	0.04305057	
1484.13475213625	423690.9	0.04171874	
1484.63912317313	638988.7	0.04025862	
1485.14040395174	275119.3	0.05409275	
1485.6395257763	402428.3	0.04444496	
1486.14083307217	205445.7	0.04705936	
1487.73669194385	109267.9	0.04558543	
1489.77229047389	119788.3	0.05799145	
1493.21759131232	118014.8	0.04355193	
1498.2448358782	102652.8	0.0438762	
1504.73636184251	163980.1	0.04921064	
1508.8046739886	116084.5	0.04274411	
1526.83751256673	142219.9	0.04876887	
1532.77814056246	125544.6	0.04358549	
1534.99603993904	168423.9	0.04278398	
1535.78440107952	97574.63	0.05027324	
1542.76320265478	114210.8	0.04032286	
1558.82188070559	375911.4	0.04731491	
1560.78945244796	134491.2	0.04111625	
1561.14486932795	119256.3	0.04548553	
1561.79551324729	185702.5	0.04535404	
1564.73951877996	176415.4	0.05049884	
1566.1376016226	92844.81	0.0543671	
1569.66491078591	128126.5	0.04198075	
1574.78767860293	127302.6	0.05294272	
1586.24978509604	112256.4	0.0562229	
1589.74529147265	120118	0.04597009	
1604.09337660857	136568.5	0.05814236	
1607.34474353104	93883.13	0.0815189	
1614.03048108341	103400.2	0.04640356	
1617.78339805044	167435	0.04777298	
1622.91811481011	147458.6	0.05190288	
1642.77841113325	123968.3	0.04748182	
1646.00293468784	113659.9	0.04388202	
1646.22560244192	118543.1	0.05030346	
1662.32310403242	102786.4	0.04716912	
1670.26590576691	124359.7	0.05397673	
1677.44506080453	152556	0.08376912	
1677.78424187567	171636.7	0.0461527	
1678.11398780884	155555.6	0.04961062	
1678.78719743902	114074.7	0.05542445	
1680.82790656734	111718.5	0.05442876	
1685.88531017979	213070.2	0.07003908	
1694.98948067447	133990.4	0.05258571	
1701.28976210835	115007.2	0.06615838	
1708.67540272445	114090.2	0.05602593	
1720.83463986085	158644.6	0.06229246	
1729.41298668148	146194.1	0.0645232	
1729.70125975259	114141.8	0.05200839	
1730.97444181718	142579.8	0.05732344	
1741.84441099745	127551	0.06045089	
1758.89237574018	133456.8	0.06220471	
1765.10057583381	112136.4	0.06458819	
1775.3293563729	108764	0.05848365	
1803.23249235537	152645.6	0.05791295	
1806.48356477778	119408.6	0.0542956	
1810.47883517446	198089.5	0.08495453	
1856.49240064378	125450.8	0.07690506	
1865.65454648413	131384.8	0.05794746	
1895.106819239	132326.1	0.05175548	
1905.47029502466	108189.8	0.05931682	
1962.43931079049	96275.02	0.06789492	
