scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,flag,interference_score
6019,3,1253225,772.38035,0.0551,0,2314.11922,0,0.0155,100,907663,810402,,0.48489
6019,4,1251367,704.60808,0.2044,0,2814.4032,0,0.0149,100,317757,586445,,0.20461
6019,2,1230449,707.39786,0.037,0,1412.78117,0,0.015,11.26,1230449,326951,,0.67341
6019,2,1214688,928.96746,0.0498,0,1855.92036,0,0.0212,42.56,912342,457154,,0
6019,2,1216780,776.95307,0.0537,0,1551.89158,0,0.0169,25.79,1197336,352986,,0.32778
6019,2,1184926,503.30533,0.0158,0,1004.59611,0,0.0087,100,1184926,0,,0.55169
6019,3,1183604,554.95055,0.0724,0,1661.82983,0,0.0103,100,1183604,339772,,0.38325
6019,2,1174923,622.83797,0.0311,0,1243.66139,0,0.012,100,1174923,0,,0.25828
6019,1,1162158,979.50543,0.0188,0,978.49816,0,0.0236,16.12,1162158,0,,0
6019,2,1156855,597.2988,0.0035,0,1192.58305,0,0.0113,12.75,1156855,0,,0
6019,1,1153335,1197.64329,0.0124,0,1196.63601,0,0.0321,100,1153335,0,,0
6019,3,1075816,572.27671,0.2384,0,1713.8083,0,0.0109,100,1075816,0,,0.57534
6019,3,1188201,770.32756,0.0655,0,2307.96086,0,0.0156,100,1188201,568934,,0.41222
6019,2,1033037,464.28232,0.01,0,926.55009,0,0.0075,100,1033037,0,,0.87769
6019,2,1033003,791.88572,0.246,0,1581.75688,0,0.0182,12.28,1033003,0,,0.78224
6019,3,1029266,768.72679,0.0755,0,2303.15853,0,0.0167,100,686592,499545,,0.60026
6019,2,1015491,716.39369,0.0924,0,1430.77284,0,0.0157,16.81,1015491,0,,0.33298
6019,1,1006689,587.31904,0.175,0,586.31176,0,0.0105,100,1006689,0,,0.39644
6019,2,947481,898.94644,0.0562,0,1795.87833,0,0.0202,100,947481,439754,,0
6019,2,913199,502.27364,0.2278,0,1002.53272,0,0.0085,15.37,913199,468842,,0.34382
6019,3,906667,440.57549,0.1151,0,1318.70463,0,0.0065,100,906667,552147,,0
6019,2,905158,696.38927,0.0613,0,1390.76399,0,0.014,30.39,890877,0,,0
6019,2,882324,427.76,0.0208,0,853.50544,0,0.0065,100,882324,0,,0.30898
6019,2,878075,1016.01174,0.0756,0,2030.00893,0,0.0243,100,878075,0,,0
6019,2,836377,614.81889,0.1161,0,1227.62323,0,0.0115,100,836377,0,,0.20152
6019,2,827826,542.274,0.021,0,1082.53345,0,0.009,5.77,827826,0,,0
6019,2,815931,674.36555,0.0459,0,1346.71654,0,0.0133,100,815931,0,,0
6019,2,811694,790.86162,0.1276,0,1579.70869,0,0.0166,100,811694,0,,0.20281
6019,4,809494,524.04324,0.2122,0,2092.14386,0,0.0102,12.47,450990,0,,0.32105
6019,2,803202,836.47663,0.0295,0,1670.93871,0,0.0188,100,803202,325599,,0
6019,3,800119,613.31564,0.0419,0,1836.92508,0,0.011,100,604288,304132,,0.24778
6019,4,798358,550.01774,0.0825,0,2196.04187,0,0.0094,100,449843,339507,,0
6019,2,760803,682.85866,0.136,0,1363.70276,0,0.0123,100,760803,0,,0.43075
6019,2,722329,1217.06493,0.1141,0,2432.11531,0,0.0343,100,457780,0,,0
6019,2,844504,933.94217,0.0687,0,1865.86979,0,0.0212,100,844504,0,,0
6019,2,705636,810.90253,0.1242,0,1619.7905,0,0.0185,100,705636,0,,0
6019,2,699913,635.37762,0.0291,0,1268.7407,0,0.0118,100,699913,0,,0.56613
6019,1,685893,1059.56466,0.0136,0,1058.55738,0,0.0245,100,685893,0,,0.77353
6019,2,832016,714.87553,0.0854,0,1427.7365,0,0.0118,23.13,683519,0,,0
6019,2,749998,780.90255,0.0466,0,1559.79055,0,0.0176,100,680453,349319,,0
6019,2,665763,525.77092,0.0134,0,1049.52729,0,0.0091,48.69,665763,0,,0.32583
6019,3,690848,719.69655,0.0608,0,2156.06783,0,0.0143,100,690848,573945,,0
6019,3,734971,634.65169,0.0912,0,1900.93324,0,0.013,100,734971,0,,0
6019,2,630206,739.37645,0.0595,0,1476.73834,0,0.0134,100,630206,0,,0.21286
6019,2,614384,609.30189,0.0328,0,1216.58922,0,0.0111,100,614384,0,,0.41779
6019,4,608504,632.32717,0.0687,0,2525.27959,0,0.0129,100,471467,519947,,0
6019,2,602061,599.32455,0.0288,0,1196.63455,0,0.0102,100,602061,0,,0.81741
6019,3,596036,524.27431,0.0794,0,1569.80111,0,0.0094,9.18,596036,0,,0.57275
6019,3,594006,520.95326,0.0398,0,1559.83795,0,0.0092,100,594006,0,,0.52595
6019,2,588718,1125.49825,0.0329,0,2248.98194,0,0.0283,100,410169,322666,,0
6019,2,585852,582.81294,0.0192,0,1163.61134,0,0.0098,100,585852,0,,0
6019,2,582968,831.92299,0.1902,0,1661.83142,0,0.0173,100,582968,0,,0.77804
6019,2,577528,556.78877,0.0556,0,1111.56299,0,0.0098,100,577528,0,,0
6019,2,574374,621.33098,0.0197,0,1240.64742,0,0.0114,23.5,574374,0,,0.69625
6019,4,824919,480.9969,0.0816,0,1919.9585,0,0.0075,10.03,824919,398838,,0.85694
6019,2,569487,485.23444,0.0184,0,968.45433,0,0.0075,100,569487,0,,0
6019,3,545051,515.94497,0.1801,0,1544.81308,0,0.0091,100,545051,0,,0
6019,3,541033,587.99047,0.0744,0,1760.94958,0,0.0107,100,541033,0,,0.52333
6019,3,776551,698.38851,0.1083,0,2092.14371,0,0.0137,100,776551,470291,,0
6019,2,497331,508.78091,0.0232,0,1015.54726,0,0.0078,100,497331,0,,0
6019,1,466833,1278.63948,0.0066,0,1277.6322,0,0.0352,100,466833,0,,0
6019,2,460992,717.8805,0.1229,0,1433.74645,0,0.015,100,460992,0,,0.43334
6019,2,458467,954.47495,0.0525,0,1906.93534,0,0.0216,100,458467,0,,0
6019,2,805642,794.91657,0.2352,0,1587.81859,0,0.0174,120.39,417728,0,,0
6019,3,677720,562.94252,0.1952,0,1685.80574,0,0.0099,6.89,368819,418280,,0.21026
6019,3,661719,495.92819,0.1948,0,1484.76273,0,0.0092,100,354909,0,,0
6019,2,488166,647.58621,0.1757,0,1293.15786,0,0.0124,100,331584,0,,0.29121
